Date ,South Platte Above Cheesman (cfs),South Platte Above Cheesman (AF),South Platte Below Cheesman Downstream (cfs) ,South Platte Below Cheesman Downstream (AF) ,"Temperature, CS, Low","Temperature, CS, high",Roberts Tunnel (cfs),Roberts Tunnel (AF),"Temp, H, SS","Temp, L, SS"
9/28/2015,135,267.7725,242,480.007,48,82,240.35,476.734225,81,51
9/29/2015,135,267.7725,136,269.756,50,73,239.3208333,474.6928729,77,51
9/30/2015,135,267.7725,108,214.218,50,74,198.3125,393.3528438,77,50
10/1/2015,132,261.822,133,263.8055,49,77,171.2770833,339.7280947,81,48
10/2/2015,130,257.855,127,251.9045,44,76,176.5416667,350.1703959,75,47
10/3/2015,126.7259435,251.3609089,107,212.2345,45,72,141.55,280.764425,62,47
10/4/2015,123.5343443,245.0303719,107,212.2345,42,70,143.45,284.533075,62,39
10/5/2015,120.4231257,238.8592698,136,269.756,43,75,142.85625,283.3553719,69,39
10/6/2015,117.3902632,232.8435871,157,311.4095,44,65,155.44375,308.3226781,62,45
10/7/2015,114.4337836,226.9794098,123,243.9705,39,70,150.4958333,298.5084854,71,45
10/8/2015,111.551763,221.2629219,128,253.888,39,74,113.4458333,225.0198104,75,43
10/9/2015,108.7423263,215.6904042,151,299.5085,40,74,159.6,316.5666,70,43
10/10/2015,106.0036454,210.2582307,175,347.1125,42,82,189.2083333,375.2947291,83,40
10/11/2015,103.3339383,204.9628666,200,396.7,40,82,188.3375,373.5674313,83,36
10/12/2015,100.7314679,199.8008666,200,396.7,40,79,188.1,373.09635,76,36
10/13/2015,98.19454087,194.7688718,200,396.7,38,80,197.9958333,392.7247354,78,38
10/14/2015,95.72150645,189.863608,200,396.7,37,82,238.8458333,473.7507104,80,42
10/15/2015,93.31075554,185.0818836,168,333.228,38,62,222.9333333,442.1882666,61,35
10/16/2015,90.9607195,180.4205871,151,299.5085,37,79,182.0041667,361.0052646,66,35
10/17/2015,88.66986924,175.8766856,151,299.5085,37,75,154.0979167,305.6532178,76,42
10/18/2015,86.43671416,171.4472225,151,299.5085,43,72,153.8208333,305.1036229,75,47
10/19/2015,84.2598012,167.1293157,120,238.02,42,67,152.5541667,302.5911896,69,42
10/20/2015,82.1377139,162.9201555,87.9,174.34965,43,66,151.05,299.607675,67,44
10/21/2015,80.06907147,158.8170033,79.8,158.2833,39,45,127.6166667,253.1276584,45,38
10/22/2015,78.05252791,154.8171891,77.7,154.11795,34,49,83.32291667,165.2710052,44,36
10/23/2015,76.0867711,150.9181105,77.8,154.3163,33,51,56.56458333,112.195851,54,33
10/24/2015,74.17052197,147.1172303,78.2,155.1097,34,62,58.26666667,115.5719333,61,33
10/25/2015,72.30253367,143.4120755,65.6,130.1176,38,68,59.53333333,118.0843667,67,38
10/26/2015,70.48159075,139.8002353,49.6,98.3816,32,56,74.53541667,147.840999,59,33
10/27/2015,68.70650837,136.2793594,49.7,98.57995,25,60,115.2270833,228.5529197,64,27
10/28/2015,66.97613153,132.8471569,50.5,100.16675,25,59,143.80625,285.2396969,55,29
10/29/2015,65.28933431,129.5013946,50.9,100.96015,32,60,143.33125,284.2975344,56,36
10/30/2015,63.64501917,126.2398955,65.8,130.5143,27,44,124.8458333,247.6317104,43,27
10/31/2015,62.04211618,123.0605374,75,148.7625,28,62,94.36666667,187.1762833,64,27
11/1/2015,60.47958239,119.9612517,75,148.7625,35,68,95.15833333,188.7465542,70,34
11/2/2015,58.95640109,116.9400216,88,174.548,40,68,95,188.4325,73,34
11/3/2015,57.47158119,113.9948813,101,200.3335,43,65,94.2875,187.0192563,71,35
11/4/2015,56.02415654,111.1239145,101,200.3335,28,58,94.24791667,186.9407427,33,34
11/5/2015,54.61318537,108.3252532,101,200.3335,24,49,71.40833333,141.6384292,53,21
11/6/2015,53.23774957,105.5970763,91.2,180.8952,17,43,54.26875,107.6420656,43,22
11/7/2015,51.89695419,102.9376086,81.7,162.05195,21,57,49.4,97.9849,53,22
11/8/2015,50.5899268,100.3451198,81.6,161.8536,23,67,49.59791667,98.37746771,58,21
11/9/2015,49.31581697,97.81792296,81.6,161.8536,25,62,49.59791667,98.37746771,58,24
11/10/2015,48.07379566,95.35437369,81.6,161.8536,25,62,50.23125,99.63368438,63,25
11/11/2015,46.86305472,92.95286904,82.6,163.8371,20,41,38.27708333,75.92259479,40,18
11/12/2015,45.68280634,90.61184638,83.3,165.22555,19,53,24.7,48.99245,46,18
11/13/2015,44.53228259,88.32978252,83.4,165.4239,21,57,24.7,48.99245,48,25
11/14/2015,43.41073483,86.10519254,83.4,165.4239,24,63,24.7,48.99245,55,27
11/15/2015,42.3174333,83.93662895,83.4,165.4239,28,56,12.35,24.496225,61,27
11/16/2015,41.25166663,81.82268076,106,210.251,27,49,0,0,48,27
11/17/2015,40.21274135,79.76197247,149,295.5415,20,43,0,0,37,20
11/18/2015,39.19998145,77.75316321,162,321.327,18,48,0,0,50,15
11/19/2015,38.21272796,75.79494591,162,321.327,23,53,0,0,47,16
11/20/2015,37.2503385,73.88604641,162,321.327,9,51,0,0,54,12
11/21/2015,36.31218687,72.02522266,162,321.327,14,48,0,0,40,14
11/22/2015,35.39766263,70.21126383,162,321.327,23,61,0,0,47,25
11/23/2015,34.50617073,68.44298964,137,271.7395,24,60,0,0,51,28
11/24/2015,33.6371311,66.71924954,118,234.053,27,58,0,0,59,26
11/25/2015,32.78997827,65.0389219,117,232.0695,22,55,0,0,45,24
11/26/2015,31.96416103,63.4009134,115,228.1025,3,24,0,0,25,5
11/27/2015,31.15914204,61.80415824,115,228.1025,6,26,0,0,18,4
11/28/2015,30.37439749,60.24761742,114,226.119,10,35,0,0,20,6
11/29/2015,29.60941677,58.73027816,115,228.1025,9,35,0,0,23,10
11/30/2015,28.86370213,57.25115317,116,230.086,9,31,0,0,28,10
12/1/2015,28.13676836,55.80928004,142,281.657,10,39,0,0,39,9
12/2/2015,27.42814244,54.40372053,164,325.294,13,50,0,0,46,17
12/3/2015,26.7373633,53.03356011,164,325.294,19,49,0,0,44,20
12/4/2015,26.06398147,51.69790725,164,325.294,25,55,0,0,58,22
12/5/2015,25.4075588,50.39589288,164,325.294,13,44,0,0,41,19
12/6/2015,24.76766816,49.1266698,164,325.294,16,55,0,0,50,19
12/7/2015,24.1438932,47.88941216,164,325.294,34,62,0,0,49,25
12/8/2015,23.53582805,46.68331494,149,295.5415,30,52,0,0,53,27
12/9/2015,22.94307704,45.50759331,139,275.7065,33,59,0,0,59,32
12/10/2015,22.3652545,44.3614823,139,275.7065,36,57,0,0,62,29
12/11/2015,21.80198445,43.24423616,125,247.9375,26,54,0,0,46,24
12/12/2015,21.25290039,42.15512792,112,222.152,18,28,0,0,30,20
12/13/2015,20.71764503,41.09344892,113,224.1355,19,41,0,0,38,22
12/14/2015,20.1958701,40.05850834,114,226.119,18,46,0,0,52,19
12/15/2015,19.68723611,39.04963282,114,226.119,2,20,0,0,20,0
12/16/2015,19.19141208,38.06616586,150,297.525,4,36,0,0,28,-7
12/17/2015,18.70807541,37.10746758,167,331.2445,5,33,0,0,17,0
12/18/2015,18.2369116,36.17291416,157,311.4095,19,51,0,0,40,6
12/19/2015,17.77761407,35.26189751,157,311.4095,26,51,0,0,54,24
12/20/2015,17.32988397,34.37382485,157,311.4095,22,46,0,0,49,17
12/21/2015,16.89342998,33.50811837,140,277.69,24,43,0,0,45,17
12/22/2015,16.4679681,32.66421473,128,253.888,22,47,0,0,51,18
12/23/2015,16.0532215,31.84156485,127,251.9045,11,37,0,0,39,8
12/24/2015,15.64892032,31.03963345,124,245.954,11,31,0,0,33,15
12/25/2015,15.25480148,30.25789874,124,245.954,11,27,0,0,28,12
12/26/2015,14.87060854,29.49585204,124,245.954,-3,21,0,0,18,-1
12/27/2015,14.49609152,28.75299753,125,247.9375,-2,31,0,0,25,1
12/28/2015,14.13100674,28.02885187,126,249.921,3,38,0,0,31,5
12/29/2015,13.77511663,27.32294384,126,249.921,3,30,0,0,25,2
12/30/2015,13.42818963,26.63481413,126,249.921,1,31,0,0,26,0
12/31/2015,13.09,25.964015,126,249.921,-2,27,0,0,24,2
1/1/2016,13.10128205,25.98639295,126,249.921,2,34,0,0,30,4
1/2/2016,13.1125641,26.00877089,126,249.921,3,40,0,0,34,7
1/3/2016,13.12384615,26.03114884,126,249.921,12,49,0,0,43,16
1/4/2016,13.13512821,26.0535268,126,249.921,18,47,0,0,48,22
1/5/2016,13.14641026,26.07590475,126,249.921,17,48,0,0,46,21
1/6/2016,13.15769231,26.0982827,126,249.921,19,45,0,0,43,20
1/7/2016,13.16897436,26.12066064,140,277.69,23,32,0,0,37,24
1/8/2016,13.18025641,26.14303859,149,295.5415,5,24,0,0,24,12
1/9/2016,13.19153846,26.16541654,149,295.5415,-2,27,0,0,30,6
1/10/2016,13.20282051,26.18779448,149,295.5415,-1,33,0,0,31,6
1/11/2016,13.21410256,26.21017243,149,295.5415,4,42,0,0,38,8
1/12/2016,13.22538462,26.23255039,150,297.525,12,49,0,0,47,8
1/13/2016,13.23666667,26.25492834,151,299.5085,19,51,0,0,55,12
1/14/2016,13.24794872,26.27730629,134,265.789,14,40,0,0,44,11
1/15/2016,13.25923077,26.29968423,120,238.02,6,34,0,0,35,7
1/16/2016,13.27051282,26.32206218,120,238.02,7,38,0,0,36,6
1/17/2016,13.28179487,26.34444012,120,238.02,24,45,0,0,45,14
1/18/2016,13.29307692,26.36681807,120,238.02,24,53,0,0,52,21
1/19/2016,13.30435897,26.38919602,109,216.2015,27,45,0,0,40,20
1/20/2016,13.31564103,26.41157398,101,200.3335,13,43,0,0,49,16
1/21/2016,13.32692308,26.43395193,101,200.3335,12,40,0,0,40,16
1/22/2016,13.33820513,26.45632988,101,200.3335,15,54,0,0,50,21
1/23/2016,13.34948718,26.47870782,102,202.317,23,56,0,0,59,18
1/24/2016,13.36076923,26.50108577,102,202.317,20,50,0,0,49,19
1/25/2016,13.37205128,26.52346371,103,204.3005,5,34,0,0,36,13
1/26/2016,13.38333333,26.54584166,103,204.3005,5,42,0,0,39,12
1/27/2016,13.39461538,26.56821961,103,204.3005,17,51,0,0,49,23
1/28/2016,13.40589744,26.59059757,122,241.987,18,58,0,0,54,24
1/29/2016,13.41717949,26.61297552,134,265.789,36,55,0,0,55,29
1/30/2016,13.42846154,26.63535346,133,263.8055,24,60,0,0,64,26
1/31/2016,13.43974359,26.65773141,132,261.822,13,32,0,0,30,18
2/1/2016,13.45102564,26.68010936,115,228.1025,14,24,0,0,26,18
2/2/2016,13.46230769,26.7024873,99.3,196.96155,-6,20,0,0,20,-1
2/3/2016,13.47358974,26.72486525,100,198.35,-6,24,0,0,26,-3
2/4/2016,13.48487179,26.7472432,100,198.35,1,32,0,0,37,3
2/5/2016,13.49615385,26.76962116,101,200.3335,3,36,0,0,35,11
2/6/2016,13.5074359,26.79199911,101,200.3335,6,52,0,0,44,14
2/7/2016,13.51871795,26.81437705,101,200.3335,17,48,0,0,51,11
2/8/2016,13.53,26.836755,101,200.3335,17,56,0,0,46,12
2/9/2016,14.0988078,27.96498527,101,200.3335,18,57,0,0,56,24
2/10/2016,14.69152855,29.14064688,101,200.3335,20,62,0,0,67,25
2/11/2016,15.30916757,30.36573388,101,200.3335,28,65,0,0,61,29
2/12/2016,15.95277244,31.64232413,101,200.3335,33,64,0,0,60,28
2/13/2016,16.62343477,32.97258287,101,200.3335,32,64,0,0,67,23
2/14/2016,17.32229207,34.35876632,101,200.3335,30,52,0,0,53,23
2/15/2016,18.05052967,35.8032256,86.8,172.1678,27,55,0,0,59,25
2/16/2016,18.80938274,37.30841066,75.6,149.9526,27,60,0,0,55,23
2/17/2016,19.60013836,38.87687444,76.4,151.5394,29,62,0,0,69,29
2/18/2016,20.42413773,40.51127719,76.6,151.9361,38,60,0,0,66,26
2/19/2016,21.28277844,42.21439104,76.6,151.9361,37,60,0,0,65,26
2/20/2016,22.17751682,43.98910461,76.6,151.9361,24,61,0,0,63,21
2/21/2016,23.10987043,45.838428,76.6,151.9361,23,48,0,0,44,22
2/22/2016,24.08142065,47.76549786,76.9,152.53115,23,44,0,0,47,26
2/23/2016,25.09381532,49.77358269,77.8,154.3163,8,35,0,0,36,14
2/24/2016,26.14877155,51.86608837,92.3,183.07705,10,50,0,0,48,13
2/25/2016,27.24807865,54.046564,110,218.185,18,49,0,0,48,14
2/26/2016,28.39360116,56.3187079,120,238.02,22,59,0,0,61,27
2/27/2016,29.58728199,58.68637383,130,257.855,32,63,0,0,69,27
2/28/2016,30.83114575,61.1535776,130,257.855,28,59,0,0,59,25
2/29/2016,32.12730215,63.72450381,130,257.855,24,59,0,0,62,24
3/1/2016,33.47794959,66.40351301,110,218.185,25,57,0,0,56,24
3/2/2016,34.88537891,69.19514907,98.9,196.16815,28,54,0,0,57,22
3/3/2016,36.35197725,72.10414688,99.1,196.56485,27,65,0,0,62,23
3/4/2016,37.88023209,75.13544035,99.1,196.56485,27,58,0,0,60,28
3/5/2016,39.47273551,78.29417088,99.1,196.56485,36,61,0,0,66,30
3/6/2016,41.13218856,81.58569601,99.1,196.56485,35,56,0,0,63,25
3/7/2016,42.86140581,85.01559842,83.4,165.4239,22,52,0,0,60,23
3/8/2016,44.66332021,88.58969564,70.3,139.44005,21,47,0,0,48,25
3/9/2016,46.54098796,92.31404962,71.1,141.02685,22,51,0,0,57,23
3/10/2016,48.49759379,96.19497728,71.8,142.4153,27,65,0,0,65,25
3/11/2016,50.53645627,100.239061,84.2,167.0107,29,72,0,0,70,31
3/12/2016,52.66103353,104.45316,99.1,196.56485,30,61,0,0,62,30
3/13/2016,54.87492905,108.8444218,99.1,196.56485,30,61,0,0,61,27
3/14/2016,57.18189782,113.4202943,99.2,196.7632,27,56,0,0,63,23
3/15/2016,59.58585267,118.1885388,99.4,197.1599,20,44,0,0,46,22
3/16/2016,62.09087097,123.1572426,99.7,197.75495,20,45,0,0,48,19
3/17/2016,64.70120145,128.3348331,99.7,197.75495,18,54,0,0,39,19
3/18/2016,67.4212715,133.730092,101,200.3335,17,27,0,0,26,8
3/19/2016,70.25569462,139.3521703,101,200.3335,9,31,0,0,32,11
3/20/2016,73.20927827,145.2106034,100,198.35,12,58,0,0,56,13
3/21/2016,76.28703202,151.315328,99.4,197.1599,36,69,0,0,71,27
3/22/2016,79.49417603,157.6766982,99.9,198.15165,28,62,0,0,67,26
3/23/2016,82.83614995,164.3055034,77.1,152.92785,11,29,0,0,30,11
3/24/2016,86.31862207,171.2129869,50.7,100.56345,11,46,0,0,63,10
3/25/2016,89.94749902,178.4108643,51,101.1585,22,47,0,0,45,20
3/26/2016,93.72893573,185.911344,51.1,101.35685,6,26,0,0,33,14
3/27/2016,97.66934588,193.7271476,51.9,102.94365,9,52,0,0,52,14
3/28/2016,101.7754128,201.8715313,52.4,103.9354,26,58,0,0,64,29
3/29/2016,106.0541008,210.3583089,46,91.241,28,58,0,0,54,23
3/30/2016,110.5126669,219.2018748,41,81.3235,15,41,0,0,45,17
3/31/2016,115.1586732,228.4172283,44.5,88.26575,12,32,0,0,36,17
4/1/2016,120,238.02,43,85.2905,13,45,0,0,45,17
4/2/2016,122,241.987,43,85.2905,25,60,0,0,62,25
4/3/2016,117,232.0695,43.1,85.48885,28,66,0,0,66,30
4/4/2016,117,232.0695,43.6,86.4806,32,68,0,0,69,28
4/5/2016,124,245.954,43.9,87.07565,29,61,0,0,65,25
4/6/2016,135,267.7725,49.6,98.3816,34,67,0,0,70,27
4/7/2016,131,259.8385,64.4,127.7374,31,63,0,0,62,31
4/8/2016,128,253.888,75.1,148.96085,32,61,0,0,61,33
4/9/2016,128,253.888,75,148.7625,38,68,0,0,70,38
4/10/2016,131,259.8385,75,148.7625,33,63,0,0,64,35
4/11/2016,131,259.8385,75,148.7625,32,54,0,0,58,33
4/12/2016,134,265.789,75,148.7625,31,63,0,0,66,37
4/13/2016,135,267.7725,75,148.7625,32,66,0,0,68,38
4/14/2016,130,257.855,75,148.7625,38,67,0,0,73,36
4/15/2016,130,257.855,75,148.7625,29,52,0,0,50,31
4/16/2016,140,277.69,75.1,148.96085,25,31,0,0,32,29
4/17/2016,148,293.558,75,148.7625,26,34,0,0,36,28
4/18/2016,141,279.6735,88.3,175.14305,28,38,0,0,37,28
4/19/2016,156,309.426,123,243.9705,26,44,0,0,47,29
4/20/2016,164,325.294,185,366.9475,27,53,0,0,51,30
4/21/2016,184,364.964,207,410.5845,30,63,0,0,60,30
4/22/2016,218,432.403,207,410.5845,37,71,0,0,76,35
4/23/2016,257,509.7595,207,410.5845,42,68,0,0,73,29
4/24/2016,261,517.6935,207,410.5845,34,62,0,0,71,31
4/25/2016,240,476.04,234,464.139,35,62,0,0,70,31
4/26/2016,219,434.3865,261,517.6935,30,51,0,0,52,20
4/27/2016,206,408.601,261,517.6935,31,54,0,0,53,32
4/28/2016,199,394.7165,261,517.6935,31,38,0,0,36,31
4/29/2016,206,408.601,261,517.6935,28,35,0,0,34,31
4/30/2016,214,424.469,261,517.6935,28,34,0,0,36,31
5/1/2016,212,420.502,261,517.6935,24,35,0,0,36,27
5/2/2016,214,424.469,261,517.6935,25,57,0,0,55,28
5/3/2016,238,472.073,261,517.6935,29,62,0,0,63,29
5/4/2016,259,513.7265,262,519.677,33,72,0,0,72,40
5/5/2016,248,491.908,262,519.677,43,77,0,0,77,45
5/6/2016,244,483.974,265,525.6275,43,74,0,0,77,42
5/7/2016,232,460.172,308,610.918,33,55,0,0,55,29
5/8/2016,222,440.337,355,704.1425,36,59,0,0,63,36
5/9/2016,213,422.4855,349,692.2415,40,66,0,0,65,36
5/10/2016,202,400.667,341,676.3735,35,66,0,0,63,32
5/11/2016,194,384.799,331,656.5385,30,59,0,0,58,32
5/12/2016,187,370.9145,318,630.753,41,72,0,0,70,36
5/13/2016,176,349.096,307,608.9345,39,75,0,0,72,40
5/14/2016,166,329.261,302,599.017,37,62,0,0,60,39
5/15/2016,166,329.261,306,606.951,41,66,0,0,57,38
5/16/2016,183,362.9805,319,632.7365,34,53,0,0,46,36
5/17/2016,214,424.469,341,676.3735,35,47,0,0,46,34
5/18/2016,244,483.974,360,714.06,35,62,0,0,65,34
5/19/2016,290,575.215,398,789.433,39,69,0,0,71,42
5/20/2016,264,523.644,411,815.2185,45,72,0,0,78,39
5/21/2016,234,464.139,394,781.499,52,75,0,0,82,40
5/22/2016,213,422.4855,373,739.8455,38,73,0,0,72,38
5/23/2016,200,396.7,358,710.093,37,64,0,0,67,39
5/24/2016,191,378.8485,342,678.357,39,70,0,0,71,34
5/25/2016,188,372.898,330,654.555,42,71,0,0,70,37
5/26/2016,187,370.9145,294,583.149,40,62,0,0,61,42
5/27/2016,210,416.535,325,644.6375,34,53,0,0,57,37
5/28/2016,211,418.5185,348,690.258,37,69,0,0,70,40
5/29/2016,207,410.5845,344,682.324,39,71,0,0,74,44
5/30/2016,201,398.6835,331,656.5385,44,73,0,0,76,43
5/31/2016,199,394.7165,321,636.7035,46,69,5.586,11.079831,65,46
6/1/2016,201,398.6835,331,656.5385,43,70,13.21370833,26.20939047,72,46
6/2/2016,213,422.4855,329,652.5715,49,78,24.355625,48.30938219,79,49
6/3/2016,213,422.4855,331,656.5385,49,80,12.6825,25.15573875,76,47
6/4/2016,211,418.5185,328,650.588,48,76,9.975,19.7854125,76,46
6/5/2016,212,420.502,327,648.6045,49,81,9.975,19.7854125,81,48
6/6/2016,227,450.2545,335,664.4725,48,78,9.975,19.7854125,81,51
6/7/2016,281,557.3635,370,733.895,45,81,9.71375,19.26722313,74,51
6/8/2016,305,604.9675,408,809.268,46,82,8.9205,17.69381175,78,52
6/9/2016,297,589.0995,417,827.1195,49,86,8.13675,16.13924363,85,57
6/10/2016,291,577.1985,420,833.07,50,87,4.386229167,8.700085553,88,51
6/11/2016,286,567.281,410,813.235,51,87,0,0,89,54
6/12/2016,304,602.984,418,829.103,50,82,0,0,80,48
6/13/2016,319,632.7365,441,874.7235,43,73,0,0,72,44
6/14/2016,337,668.4395,459,910.4265,45,78,0,0,78,48
6/15/2016,313,620.8355,455,902.4925,49,83,0,0,89,45
6/16/2016,289,573.2315,419,831.0865,49,88,0,0,90,49
6/17/2016,275,545.4625,385,763.6475,52,86,0,0,84,52
6/18/2016,252,499.842,362,718.027,52,91,0,0,88,59
6/19/2016,239,474.0565,339,672.4065,56,96,0,0,94,55
6/20/2016,245,485.9575,311,616.8685,54,80,0,0,74,58
6/21/2016,287,569.2645,341,676.3735,58,92,0,0,93,56
6/22/2016,305,604.9675,381,755.7135,56,79,0,0,75,57
6/23/2016,322,638.687,397,787.4495,53,87,0,0,85,54
6/24/2016,348,690.258,418,829.103,57,84,0,0,90,55
6/25/2016,339,672.4065,429,850.9215,51,83,0,0,80,52
6/26/2016,310,614.885,412,817.202,52,85,0,0,86,52
6/27/2016,280,555.38,385,763.6475,52,86,0,0,87,51
6/28/2016,225,446.2875,344,682.324,51,86,0,0,88,50
6/29/2016,217,430.4195,312,618.852,56,83,0,0,86,52
6/30/2016,220,436.37,303,601.0005,56,73,0,0,74,53
7/1/2016,233,462.1555,313,620.8355,57,76,0,0,74,56
7/2/2016,272,539.512,348,690.258,48,67,0,0,73,53
7/3/2016,347,688.2745,414,821.169,48,77,0,0,80,53
7/4/2016,352,698.192,456,904.476,51,84,0,0,85,56
7/5/2016,294,583.149,413,819.1855,50,85,0,0,86,52
7/6/2016,261,517.6935,363,720.0105,50,87,0,0,88,46
7/7/2016,250,495.875,329,652.5715,54,87,0,0,84,51
7/8/2016,226,448.271,307,608.9345,53,83,22.40416667,44.43866459,86,54
7/9/2016,249,493.8915,300,595.05,57,91,69.94375,138.7334281,91,54
7/10/2016,233,462.1555,299,593.0665,59,91,74.1,146.97735,95,47
7/11/2016,221,438.3535,264,523.644,51,87,82.65,163.936275,82,45
7/12/2016,185,366.9475,246,487.941,48,88,156.0375,309.5003813,86,45
7/13/2016,173,343.1455,217,430.4195,50,89,227.05,450.353675,82,45
7/14/2016,170,337.195,210,416.535,53,83,268.25625,532.0862719,81,45
7/15/2016,168,333.228,214,424.469,53,85,283.7333333,562.7850666,84,55
7/16/2016,167,331.2445,214,424.469,52,91,140.6,278.8801,90,53
7/17/2016,170,337.195,209,414.5515,54,89,211.73125,419.9689344,86,54
7/18/2016,180,357.03,218,432.403,58,89,270.275,536.0904625,90,61
7/19/2016,169,335.2115,212,420.502,53,87,218.3020833,433.0021822,90,57
7/20/2016,172,341.162,214,424.469,55,85,220.875,438.1055625,87,58
7/21/2016,186,368.931,248,491.908,55,89,238.1333333,472.3374666,90,58
7/22/2016,184,364.964,256,507.776,54,88,212.0875,420.6755563,88,56
7/23/2016,192,380.832,247,489.9245,58,89,180.975,358.9639125,92,57
7/24/2016,192,380.832,244,483.974,53,85,202.6666667,401.9893334,89,53
7/25/2016,190,376.865,242,480.007,57,89,229.425,455.0644875,90,62
7/26/2016,182,360.997,235,466.1225,51,84,220.7958333,437.9485354,85,52
7/27/2016,181,359.0135,231,458.1885,53,90,200.4895833,397.6710885,88,58
7/28/2016,177,351.0795,228,452.238,57,87,160.7875,318.9220063,80,56
7/29/2016,170,337.195,222,440.337,59,82,154.25625,305.9672719,82,56
7/30/2016,190,376.865,223,442.3205,51,90,158.65,314.682275,88,59
7/31/2016,190,376.865,229,454.2215,55,85,166.0916667,329.4428209,90,60
8/1/2016,189,374.8815,231,458.1885,53,87,202.0333333,400.7331166,89,54
8/2/2016,187,370.9145,227,450.2545,53,86,238.8458333,473.7507104,89,56
8/3/2016,200,396.7,228,452.238,55,92,233.9375,464.0150313,90,61
8/4/2016,197,390.7495,231,458.1885,56,72,220.0833333,436.5352916,74,55
8/5/2016,201,398.6835,237,470.0895,56,72,171.7125,340.5917438,71,54
8/6/2016,208,412.568,248,491.908,51,76,86.56875,171.7091156,77,56
8/7/2016,227,450.2545,258,511.743,54,85,18.10541667,35.91209396,84,54
8/8/2016,235,466.1225,274,543.479,52,82,69.90416667,138.6549146,86,54
8/9/2016,226,448.271,269,533.5615,52,88,171.1979167,339.5710678,91,54
8/10/2016,225,446.2875,262,519.677,53,87,160.3916667,318.1368709,90,57
8/11/2016,223,442.3205,253,501.8255,47,83,195.7,388.17095,85,46
8/12/2016,225,446.2875,278,551.413,48,79,326.2854167,647.187124,78,48
8/13/2016,244,483.974,271,537.5285,50,82,332.2625,659.0426688,83,50
8/14/2016,234,464.139,263,521.6605,48,85,313.1833333,621.1991416,85,55
8/15/2016,225,446.2875,252,499.842,50,83,212.68125,421.8532594,87,49
8/16/2016,229,454.2215,272,539.512,50,83,183.46875,363.9102656,84,55
8/17/2016,231,458.1885,280,555.38,47,82,183.825,364.6168875,84,54
8/18/2016,238,472.073,271,537.5285,48,79,186.5958333,370.1128354,82,51
8/19/2016,236,468.106,267,529.5945,44,76,181.9645833,360.926751,78,42
8/20/2016,230,456.205,279,553.3965,46,74,182.0041667,361.0052646,74,44
8/21/2016,223,442.3205,282,559.347,49,85,190.6333333,378.1212166,86,51
8/22/2016,218,432.403,283,561.3305,47,81,190.3958333,377.6501354,87,52
8/23/2016,214,424.469,282,559.347,47,78,181.45,359.906075,80,54
8/24/2016,225,446.2875,281,557.3635,44,60,154.96875,307.3805156,63,44
8/25/2016,213,422.4855,281,557.3635,46,70,155.2854167,308.008624,68,44
8/26/2016,224,444.304,281,557.3635,45,73,172.6229167,342.3975553,73,42
8/27/2016,216,428.436,281,557.3635,51,75,173.2166667,343.5752584,76,43
8/28/2016,208,412.568,281,557.3635,52,77,139.8875,277.4668563,81,54
8/29/2016,223,442.3205,281,557.3635,47,70,114.35625,226.8256219,76,48
8/30/2016,227,450.2545,280,555.38,46,72,131.1,260.03685,78,48
8/31/2016,224,444.304,279,553.3965,47,78,179.90625,356.8440469,76,50
9/1/2016,221,438.3535,280,555.38,51,84,210.06875,416.6713656,82,54
9/2/2016,227,450.2545,282,559.347,52,79,181.1333333,359.2779666,79,53
9/3/2016,232,460.172,281,557.3635,49,82,201.0041667,398.6917646,84,47
9/4/2016,232,460.172,281,557.3635,43,78,189.5645833,376.001351,82,39
9/5/2016,227,450.2545,282,559.347,44,81,107.1204167,212.4733465,86,49
9/6/2016,218,432.403,353,700.1755,46,79,38.94604167,77.24947365,85,49
9/7/2016,166,329.261,448,888.608,44,85,68.28125,135.4358594,82,48
9/8/2016,169,335.2115,396,785.466,43,86,22.72083333,45.06677291,86,41
9/9/2016,171,339.1785,415,823.1525,37,77,0.17575,0.348600125,72,36
9/10/2016,170,337.195,488,967.948,40,82,0.48925,0.970427375,79,37
