Date ,Waterton Gage (cfs),"Temp Ch, C (high) ","Chatfield, Low Temp (C)","Waterton Gage, High Water Temp (C)","Waterton Gage, Low Water Temp (C)"
2/5/2016,49.0,5.0,-12.2,6.0702,-4.175839999999999
2/6/2016,45.0,12.8,-2.2,10.716660000000001,1.7811599999999999
2/7/2016,37.4,7.8,-11.7,7.738160000000001,-3.87799
2/8/2016,35.2,9.4,-4.4,8.69128,0.4706199999999998
2/9/2016,36.3,12.8,-4.4,10.716660000000001,0.4706199999999998
2/10/2016,36.7,20.6,3.9,15.36312,5.41493
2/11/2016,37.2,17.8,-4.4,13.69516,0.4706199999999998
2/12/2016,35.0,17.8,-4.4,13.69516,0.4706199999999998
2/13/2016,35.2,18.9,-1.7,14.35043,2.07901
2/14/2016,36.4,15.6,-1.7,12.38462,2.07901
2/15/2016,37.2,14.4,0.6,11.66978,3.4491199999999997
2/16/2016,37.0,13.9,-2.2,11.371929999999999,1.7811599999999999
2/17/2016,35.8,20.6,2.2,15.36312,4.40224
2/18/2016,35.6,21.1,3.3,15.66097,5.05751
2/19/2016,36.1,19.4,-1.1,14.648279999999998,2.4364299999999997
2/20/2016,36.3,18.9,-0.6,14.35043,2.73428
2/21/2016,36.3,20.0,-7.2,15.0057,-1.19734
2/22/2016,36.1,9.4,-2.8,8.69128,1.42374
2/23/2016,36.9,3.9,-5.0,5.41493,0.11319999999999997
2/24/2016,33.4,11.7,-8.9,10.06139,-2.21003
2/25/2016,38.4,11.7,-5.6,10.06139,-0.24421999999999988
2/26/2016,35.6,17.8,-7.2,13.69516,-1.19734
2/27/2016,32.8,21.1,-7.8,15.66097,-1.5547600000000004
2/28/2016,32.8,17.2,-2.2,13.337739999999998,1.7811599999999999
2/29/2016,32.8,18.3,-3.9,13.99301,0.7684699999999998
3/1/2016,32.8,14.4,-2.2,11.66978,1.7811599999999999
3/2/2016,33.4,15.6,-2.2,12.38462,1.7811599999999999
3/3/2016,33.1,17.2,-1.7,13.337739999999998,2.07901
3/4/2016,33.8,16.7,1.7,13.03989,4.10439
3/5/2016,34.0,17.2,1.1,13.337739999999998,3.74697
3/6/2016,32.8,20.6,-2.2,15.36312,1.7811599999999999
3/7/2016,34.1,13.3,-3.3,11.01451,1.12589
3/8/2016,33.9,10.0,-3.3,9.0487,1.12589
3/9/2016,32.9,12.8,-2.8,10.716660000000001,1.42374
3/10/2016,32.8,18.9,1.7,14.35043,4.10439
3/11/2016,32.8,23.3,1.7,16.971510000000002,4.10439
3/12/2016,32.8,17.2,2.8,13.337739999999998,4.75966
3/13/2016,32.8,17.2,2.2,13.337739999999998,4.40224
3/14/2016,32.5,18.3,-2.8,13.99301,1.42374
3/15/2016,32.8,8.3,-6.1,8.036010000000001,-0.5420699999999998
3/16/2016,32.8,9.4,-7.8,8.69128,-1.5547600000000004
3/17/2016,32.9,3.9,-8.9,5.41493,-2.21003
3/18/2016,34.0,3.9,-8.9,5.41493,-2.21003
3/19/2016,32.8,2.2,-10.0,4.40224,-2.8653
3/20/2016,33.4,14.4,-7.8,11.66978,-1.5547600000000004
3/21/2016,32.9,22.2,5.0,16.31624,6.0702
3/22/2016,32.8,21.1,-1.1,15.66097,2.4364299999999997
3/23/2016,38.4,0.6,-11.1,3.4491199999999997,-3.5205699999999998
3/24/2016,35.1,10.0,-6.7,9.0487,-0.8994900000000001
3/25/2016,35.1,-0.6,-7.2,2.73428,-1.19734
3/26/2016,37.7,-0.6,-8.3,2.73428,-1.8526100000000008
3/27/2016,36.2,-17.8,-17.8,-7.511760000000001,-7.511760000000001
3/28/2016,37.1,-17.8,-17.8,-7.511760000000001,-7.511760000000001
3/29/2016,40.8,12.8,-0.6,10.716660000000001,2.73428
3/30/2016,51.0,9.4,-4.4,8.69128,0.4706199999999998
3/31/2016,61.5,3.9,-5.6,5.41493,-0.24421999999999988
4/1/2016,61.1,10.6,-5.6,9.40612,-0.24421999999999988
4/2/2016,60.2,16.7,-0.6,13.03989,2.73428
4/3/2016,59.8,20.0,-0.6,15.0057,2.73428
4/4/2016,60.1,21.7,5.0,16.01839,6.0702
4/5/2016,73.4,20.0,-3.3,15.0057,1.12589
4/6/2016,88.4,22.2,4.4,16.31624,5.71278
4/7/2016,87.1,17.2,-1.1,13.337739999999998,2.4364299999999997
4/8/2016,86.1,17.2,1.1,13.337739999999998,3.74697
4/9/2016,84.7,22.2,3.9,16.31624,5.41493
4/10/2016,85.2,18.3,2.8,13.99301,4.75966
4/11/2016,85.1,14.4,1.7,11.66978,4.10439
4/12/2016,86.5,20.6,1.1,15.36312,3.74697
4/13/2016,77.0,21.1,7.2,15.66097,7.380739999999999
4/14/2016,89.3,23.9,2.8,17.32893,4.75966
4/15/2016,117.0,11.1,-0.6,9.70397,2.73428
4/16/2016,175.0,0.6,-1.7,3.4491199999999997,2.07901
4/17/2016,175.0,2.8,-1.1,4.75966,2.4364299999999997
4/18/2016,169.0,5.0,0.0,6.0702,3.0917
4/19/2016,168.0,9.4,0.6,8.69128,3.4491199999999997
4/20/2016,225.0,12.2,2.2,10.35924,4.40224
4/21/2016,273.0,17.2,3.9,13.337739999999998,5.41493
4/22/2016,290.0,25.6,8.3,18.341620000000002,8.036010000000001
4/23/2016,377.0,21.7,4.4,16.01839,5.71278
4/24/2016,620.0,24.4,3.3,17.62678,5.05751
4/25/2016,842.0,21.7,3.9,16.01839,5.41493
4/26/2016,889.0,11.7,-1.7,10.06139,2.07901
4/27/2016,879.0,12.2,0.0,10.35924,3.0917
4/28/2016,870.0,3.3,0.0,5.05751,3.0917
4/29/2016,812.0,1.1,-0.6,3.74697,2.73428
4/30/2016,727.0,2.8,-2.2,4.75966,1.7811599999999999
5/1/2016,684.0,2.8,-2.8,4.75966,1.42374
5/2/2016,637.0,-17.8,-17.8,-7.511760000000001,-7.511760000000001
5/3/2016,677.0,17.8,2.8,13.69516,4.75966
5/4/2016,817.0,23.9,7.2,17.32893,7.380739999999999
5/5/2016,820.0,-17.8,-17.8,-7.511760000000001,-7.511760000000001
5/6/2016,819.0,25.6,12.2,18.341620000000002,10.35924
5/7/2016,862.0,12.8,2.8,10.716660000000001,4.75966
5/8/2016,969.0,18.3,0.0,13.99301,3.0917
5/9/2016,993.0,18.9,5.6,14.35043,6.427619999999999
5/10/2016,928.0,18.3,2.8,13.99301,4.75966
5/11/2016,835.0,15.0,2.2,12.027199999999999,4.40224
5/12/2016,758.0,22.2,4.4,16.31624,5.71278
5/13/2016,645.0,22.8,6.1,16.67366,6.72547
5/14/2016,683.0,11.1,5.0,9.70397,6.0702
5/15/2016,743.0,14.4,5.6,11.66978,6.427619999999999
5/16/2016,769.0,8.3,3.3,8.036010000000001,5.05751
5/17/2016,862.0,8.9,1.1,8.39343,3.74697
5/18/2016,908.0,18.3,5.0,13.99301,6.0702
5/19/2016,796.0,23.3,8.9,16.971510000000002,8.39343
5/20/2016,770.0,25.6,7.8,18.341620000000002,7.738160000000001
5/21/2016,769.0,28.9,7.8,20.30743,7.738160000000001
5/22/2016,702.0,23.3,4.4,16.971510000000002,5.71278
5/23/2016,664.0,21.1,7.2,15.66097,7.380739999999999
5/24/2016,612.0,21.1,4.4,15.66097,5.71278
5/25/2016,577.0,21.7,5.6,16.01839,6.427619999999999
5/26/2016,576.0,17.2,7.2,13.337739999999998,7.380739999999999
5/27/2016,612.0,14.4,5.6,11.66978,6.427619999999999
5/28/2016,613.0,22.2,8.9,16.31624,8.39343
5/29/2016,589.0,25.0,6.7,17.9842,7.08289
5/30/2016,491.0,25.6,8.3,18.341620000000002,8.036010000000001
5/31/2016,511.0,20.0,9.4,15.0057,8.69128
6/1/2016,475.0,23.9,8.3,17.32893,8.036010000000001
6/2/2016,548.0,27.8,12.2,19.65216,10.35924
6/3/2016,633.0,26.1,12.2,18.639470000000003,10.35924
6/4/2016,512.0,25.0,11.1,17.9842,9.70397
6/5/2016,451.0,28.3,13.3,19.95001,11.01451
6/6/2016,531.0,28.3,12.8,19.95001,10.716660000000001
6/7/2016,635.0,25.0,12.8,17.9842,10.716660000000001
6/8/2016,743.0,27.2,15.6,19.29474,12.38462
6/9/2016,705.0,31.7,17.8,21.97539,13.69516
6/10/2016,629.0,33.3,20.6,22.92851,15.36312
6/11/2016,552.0,33.3,15.0,22.92851,12.027199999999999
6/12/2016,532.0,28.9,12.2,20.30743,10.35924
6/13/2016,542.0,26.1,7.2,18.639470000000003,7.380739999999999
6/14/2016,570.0,27.8,12.8,19.65216,10.716660000000001
6/15/2016,618.0,33.9,11.7,23.28593,10.06139
6/16/2016,473.0,33.9,13.9,23.28593,11.371929999999999
6/17/2016,401.0,30.6,12.8,21.32012,10.716660000000001
6/18/2016,280.0,33.3,18.9,22.92851,14.35043
6/19/2016,218.0,36.1,17.8,24.59647,13.69516
6/20/2016,198.0,24.4,13.3,17.62678,11.01451
6/21/2016,445.0,35.6,16.1,24.29862,12.68247
6/22/2016,537.0,-17.8,-17.8,-7.511760000000001,-7.511760000000001
6/23/2016,466.0,31.7,15.0,21.97539,12.027199999999999
6/24/2016,508.0,28.3,15.6,19.95001,12.38462
6/25/2016,472.0,27.2,12.2,19.29474,10.35924
6/26/2016,422.0,32.2,17.2,22.27324,13.337739999999998
6/27/2016,335.0,32.2,13.9,22.27324,11.371929999999999
6/28/2016,241.0,32.8,10.0,22.63066,9.0487
6/29/2016,283.0,31.7,14.4,21.97539,11.66978
6/30/2016,339.0,24.4,14.4,17.62678,11.66978
7/1/2016,340.0,23.3,15.6,16.971510000000002,12.38462
7/2/2016,452.0,25.6,15.0,18.341620000000002,12.027199999999999
7/3/2016,614.0,30.6,12.8,21.32012,10.716660000000001
7/4/2016,558.0,32.8,18.3,22.63066,13.99301
7/5/2016,466.0,31.7,13.3,21.97539,11.01451
7/6/2016,377.0,35.0,15.6,23.9412,12.38462
7/7/2016,274.0,30.6,13.9,21.32012,11.371929999999999
7/8/2016,235.0,32.2,13.9,22.27324,11.371929999999999
7/9/2016,201.0,35.0,18.3,23.9412,13.99301
7/10/2016,201.0,37.8,17.2,25.60916,13.337739999999998
7/11/2016,201.0,30.0,13.3,20.962699999999998,11.01451
7/12/2016,201.0,32.2,12.2,22.27324,10.35924
7/13/2016,202.0,31.7,13.3,21.97539,11.01451
7/14/2016,203.0,28.9,15.0,20.30743,12.027199999999999
7/15/2016,266.0,31.1,11.7,21.61797,10.06139
7/16/2016,252.0,35.0,11.7,23.9412,10.06139
7/17/2016,207.0,31.7,15.6,21.97539,12.38462
7/18/2016,263.0,33.3,20.0,22.92851,15.0057
7/19/2016,286.0,-17.8,-17.8,-7.511760000000001,-7.511760000000001
7/20/2016,269.0,32.2,18.3,22.27324,13.99301
7/21/2016,268.0,33.3,19.4,22.92851,14.648279999999998
7/22/2016,269.0,32.8,18.3,22.63066,13.99301
7/23/2016,209.0,35.6,16.7,24.29862,13.03989
7/24/2016,154.0,31.7,11.7,21.97539,10.06139
7/25/2016,146.0,-17.8,-17.8,-7.511760000000001,-7.511760000000001
7/26/2016,128.0,33.3,15.6,22.92851,12.38462
7/27/2016,113.0,33.3,12.2,22.92851,10.35924
7/28/2016,68.6,27.8,14.4,19.65216,11.66978
7/29/2016,67.5,30.0,12.2,20.962699999999998,10.35924
7/30/2016,67.4,32.8,16.7,22.63066,13.03989
7/31/2016,66.7,32.8,15.0,22.63066,12.027199999999999
8/1/2016,66.2,-17.8,-17.8,-7.511760000000001,-7.511760000000001
8/2/2016,65.7,33.9,13.9,23.28593,11.371929999999999
8/3/2016,71.3,34.4,18.3,23.583779999999997,13.99301
8/4/2016,71.3,23.9,15.0,17.32893,12.027199999999999
8/5/2016,62.2,23.9,13.9,17.32893,11.371929999999999
8/6/2016,62.3,26.1,13.9,18.639470000000003,11.371929999999999
8/7/2016,63.1,30.6,13.3,21.32012,11.01451
8/8/2016,68.9,30.6,16.7,21.32012,13.03989
8/9/2016,71.0,35.0,12.8,23.9412,10.716660000000001
8/10/2016,65.0,32.8,14.4,22.63066,11.66978
8/11/2016,75.1,31.1,12.8,21.61797,10.716660000000001
8/12/2016,151.0,31.1,12.8,21.61797,10.716660000000001
8/13/2016,237.0,31.1,11.7,21.61797,10.06139
8/14/2016,256.0,31.7,14.4,21.97539,11.66978
8/15/2016,149.0,31.1,11.7,21.61797,10.06139
8/16/2016,86.9,30.0,13.3,20.962699999999998,11.01451
8/17/2016,101.0,-17.8,-17.8,-7.511760000000001,-7.511760000000001
8/18/2016,98.5,28.9,11.7,20.30743,10.06139
8/19/2016,87.7,26.1,7.2,18.639470000000003,7.380739999999999
8/20/2016,87.6,24.4,7.8,17.62678,7.738160000000001
8/21/2016,142.0,32.2,14.4,22.27324,11.66978
8/22/2016,172.0,31.7,15.6,21.97539,12.38462
8/23/2016,85.6,29.4,16.7,20.60528,13.03989
8/24/2016,75.3,18.3,6.7,13.99301,7.08289
8/25/2016,138.0,19.4,7.2,14.648279999999998,7.380739999999999
8/26/2016,223.0,23.9,6.7,17.32893,7.08289
8/27/2016,222.0,28.3,6.7,19.95001,7.08289
8/28/2016,154.0,28.9,14.4,20.30743,11.66978
8/29/2016,86.7,26.1,11.1,18.639470000000003,9.70397
8/30/2016,128.0,26.7,6.1,18.99689,6.72547
8/31/2016,249.0,25.6,10.0,18.341620000000002,9.0487
9/1/2016,316.0,28.9,10.6,20.30743,9.40612
9/2/2016,206.0,29.4,11.7,20.60528,10.06139
9/3/2016,155.0,30.0,12.8,20.962699999999998,10.716660000000001
9/4/2016,110.0,29.4,11.1,20.60528,9.70397
9/5/2016,68.4,32.2,13.3,22.27324,11.01451
9/6/2016,68.6,26.1,10.6,18.639470000000003,9.40612
9/7/2016,65.8,29.4,11.1,20.60528,9.70397
9/8/2016,71.5,31.1,11.1,21.61797,9.70397
9/9/2016,69.7,23.3,5.6,16.971510000000002,6.427619999999999
9/10/2016,64.9,27.2,5.6,19.29474,6.427619999999999
9/11/2016,64.9,31.7,5.6,21.97539,6.427619999999999
9/12/2016,65.0,22.8,10.6,16.67366,9.40612
9/13/2016,65.1,17.2,6.7,13.337739999999998,7.08289
9/14/2016,65.9,28.9,7.2,20.30743,7.380739999999999
9/15/2016,65.3,23.3,8.3,16.971510000000002,8.036010000000001
9/16/2016,53.6,23.3,4.4,16.971510000000002,5.71278
9/17/2016,36.9,24.4,13.9,17.62678,11.371929999999999
9/18/2016,34.1,30.6,4.4,21.32012,5.71278
9/19/2016,33.9,31.7,11.7,21.97539,10.06139
9/20/2016,33.8,30.0,17.8,20.962699999999998,13.69516
9/21/2016,33.4,26.1,8.9,18.639470000000003,8.39343
9/22/2016,34.8,22.8,8.9,16.67366,8.39343
9/23/2016,34.7,30.0,5.0,20.962699999999998,6.0702
9/24/2016,37.2,30.6,5.0,21.32012,6.0702
9/25/2016,36.6,19.4,4.4,14.648279999999998,5.71278
9/26/2016,60.4,24.4,6.7,17.62678,7.08289
9/27/2016,70.0,26.1,10.6,18.639470000000003,9.40612
9/28/2016,61.5,26.7,7.8,18.99689,7.738160000000001
9/29/2016,63.0,27.2,7.8,19.29474,7.738160000000001
9/30/2016,66.0,21.7,11.7,16.01839,10.06139
10/1/2016,67.5,26.1,6.1,18.639470000000003,6.72547
10/2/2016,55.8,17.8,10.6,13.69516,9.40612
10/3/2016,33.6,25.6,1.7,18.341620000000002,4.10439
10/4/2016,34.4,17.2,3.3,13.337739999999998,5.05751
10/5/2016,34.8,17.8,4.4,13.69516,5.71278
10/6/2016,35.3,10.0,-1.1,9.0487,2.4364299999999997
10/7/2016,34.7,19.4,1.7,14.648279999999998,4.10439
10/8/2016,34.8,19.4,2.8,14.648279999999998,4.75966
10/9/2016,34.8,23.3,8.3,16.971510000000002,8.036010000000001
10/10/2016,34.8,25.0,10.6,17.9842,9.40612
10/11/2016,34.8,25.0,3.3,17.9842,5.05751
10/12/2016,34.8,10.0,0.0,9.0487,3.0917
10/13/2016,35.1,24.4,9.4,17.62678,8.69128
10/14/2016,34.0,30.0,12.2,20.962699999999998,10.35924
10/15/2016,33.4,30.0,7.8,20.962699999999998,7.738160000000001
10/16/2016,34.4,30.6,0.6,21.32012,3.4491199999999997
10/17/2016,35.3,27.8,-0.6,19.65216,2.73428
10/18/2016,36.9,17.2,1.1,13.337739999999998,3.74697
10/19/2016,36.8,14.4,-3.3,11.66978,1.12589
10/20/2016,36.8,16.1,-0.6,12.68247,2.73428
10/21/2016,36.8,26.1,5.0,18.639470000000003,6.0702
10/22/2016,36.8,27.8,6.1,19.65216,6.72547
10/23/2016,36.8,21.1,4.4,15.66097,5.71278
10/24/2016,36.8,25.6,11.1,18.341620000000002,9.70397
10/25/2016,36.8,25.6,11.1,18.341620000000002,9.70397
10/26/2016,36.8,22.8,7.2,16.67366,7.380739999999999
10/27/2016,35.4,28.9,10.6,20.30743,9.40612
10/28/2016,41.6,26.7,12.8,18.99689,10.716660000000001
10/29/2016,55.0,24.4,2.2,17.62678,4.40224
10/30/2016,35.8,24.4,3.9,17.62678,5.41493
10/31/2016,36.2,26.7,6.1,18.99689,6.72547
11/1/2016,32.6,26.7,2.2,18.99689,4.40224
11/2/2016,33.2,10.6,3.3,9.40612,5.05751
11/3/2016,37.1,20.0,4.4,15.0057,5.71278
11/4/2016,36.8,22.2,3.9,16.31624,5.41493
11/5/2016,36.8,18.9,6.7,14.35043,7.08289
11/6/2016,36.8,19.4,5.0,14.648279999999998,6.0702
11/7/2016,36.7,16.1,3.9,12.68247,5.41493
11/8/2016,36.7,18.9,5.0,14.35043,6.0702
11/9/2016,36.6,22.8,5.6,16.67366,6.427619999999999
11/10/2016,36.8,18.9,2.2,14.35043,4.40224
11/11/2016,36.8,15.6,-2.8,12.38462,1.42374
11/12/2016,36.8,21.1,4.4,15.66097,5.71278
11/13/2016,36.8,21.1,4.4,15.66097,5.71278
11/14/2016,36.8,22.8,5.6,16.67366,6.427619999999999
11/15/2016,36.8,25.6,5.0,18.341620000000002,6.0702
11/16/2016,36.4,26.1,-1.1,18.639470000000003,2.4364299999999997
11/17/2016,37.0,3.3,-11.1,5.05751,-3.5205699999999998
11/18/2016,32.7,3.9,-11.1,5.41493,-3.5205699999999998
11/19/2016,32.0,11.1,-10.6,9.70397,-3.2227200000000003
11/20/2016,31.3,19.4,-10.6,14.648279999999998,-3.2227200000000003
11/21/2016,30.9,18.9,1.1,14.35043,3.74697
11/22/2016,31.7,4.4,-6.7,5.71278,-0.8994900000000001
11/23/2016,30.9,9.4,-6.1,8.69128,-0.5420699999999998
11/24/2016,30.9,8.9,-7.8,8.39343,-1.5547600000000004
11/25/2016,30.9,16.7,1.1,13.03989,3.74697
11/26/2016,30.9,16.7,-3.9,13.03989,0.7684699999999998
11/27/2016,30.9,11.7,-6.7,10.06139,-0.8994900000000001
11/28/2016,30.9,6.1,-8.3,6.72547,-1.8526100000000008
11/29/2016,36.1,5.0,-7.8,6.0702,-1.5547600000000004
11/30/2016,37.0,5.0,-8.9,6.0702,-2.21003
12/1/2016,46.9,5.6,-6.7,6.427619999999999,-0.8994900000000001
12/2/2016,37.5,0.6,-12.2,3.4491199999999997,-4.175839999999999
12/3/2016,37.5,6.7,-11.1,7.08289,-3.5205699999999998
12/4/2016,41.2,12.2,-6.1,10.35924,-0.5420699999999998
12/5/2016,39.7,13.3,-15.0,11.01451,-5.8438
12/6/2016,38.6,-1.7,-11.7,2.07901,-3.87799
12/7/2016,39.5,-10.6,-22.8,-3.2227200000000003,-10.490260000000001
12/8/2016,38.4,-6.7,-20.0,-0.8994900000000001,-8.8223
12/9/2016,37.7,11.7,-12.2,10.06139,-4.175839999999999
12/10/2016,39.4,18.9,-8.3,14.35043,-1.8526100000000008
12/11/2016,37.0,6.1,-10.0,6.72547,-2.8653
12/12/2016,35.8,7.2,-10.0,7.380739999999999,-2.8653
12/13/2016,28.6,9.4,-9.4,8.69128,-2.5078800000000006
12/14/2016,21.9,-1.1,-12.8,2.4364299999999997,-4.53326
12/15/2016,19.3,19.4,-12.2,14.648279999999998,-4.175839999999999
12/16/2016,24.3,6.1,-18.3,6.72547,-7.809610000000001
12/17/2016,25.5,-13.9,-28.6,-5.18853,-13.945320000000002
12/18/2016,25.6,0.6,-21.1,3.4491199999999997,-9.477570000000002
12/19/2016,25.5,10.6,-5.0,9.40612,0.11319999999999997
12/20/2016,28.4,16.1,-4.4,12.68247,0.4706199999999998
12/21/2016,36.4,7.8,-4.4,7.738160000000001,0.4706199999999998
12/22/2016,34.2,3.9,-5.6,5.41493,-0.24421999999999988
12/23/2016,31.2,13.9,-5.6,11.371929999999999,-0.24421999999999988
12/24/2016,26.7,15.6,-5.6,12.38462,-0.24421999999999988
12/25/2016,24.8,7.2,-9.4,7.380739999999999,-2.5078800000000006
12/26/2016,31.4,6.7,-12.8,7.08289,-4.53326
12/27/2016,33.2,16.7,-11.7,13.03989,-3.87799
12/28/2016,53.8,11.7,-12.2,10.06139,-4.175839999999999
12/29/2016,72.9,11.1,-11.1,9.70397,-3.5205699999999998
12/30/2016,36.8,18.9,-6.7,14.35043,-0.8994900000000001
12/31/2016,33.7,5.6,-10.6,6.427619999999999,-3.2227200000000003
1/1/2017,32.4,10.6,-7.8,9.40612,-1.5547600000000004
1/2/2017,34.9,10.6,-7.8,9.40612,-1.5547600000000004
1/3/2017,35.4,-0.6,-12.2,2.73428,-4.175839999999999
1/4/2017,34.0,-8.9,-16.7,-2.21003,-6.856490000000001
1/5/2017,33.9,-13.9,-26.1,-5.18853,-12.456070000000002
1/6/2017,31.0,0.0,-25.6,3.0917,-12.158220000000002
1/7/2017,32.0,3.9,-14.4,5.41493,-5.4863800000000005
1/8/2017,32.8,15.0,-14.4,12.027199999999999,-5.4863800000000005
1/9/2017,43.7,16.1,-4.4,12.68247,0.4706199999999998
1/10/2017,83.7,10.6,2.8,9.40612,4.75966
1/11/2017,83.5,13.9,-3.3,11.371929999999999,1.12589
1/12/2017,52.9,10.0,-8.9,9.0487,-2.21003
1/13/2017,49.5,5.0,-7.2,6.0702,-1.19734
1/14/2017,45.7,7.2,-7.2,7.380739999999999,-1.19734
1/15/2017,64.0,2.8,-6.1,4.75966,-0.5420699999999998
1/16/2017,81.1,1.1,-10.0,3.74697,-2.8653
1/17/2017,92.3,7.8,-9.4,7.738160000000001,-2.5078800000000006
1/18/2017,87.7,13.9,-2.8,11.371929999999999,1.42374
1/19/2017,91.0,13.9,-0.6,11.371929999999999,2.73428
1/20/2017,61.0,7.8,-6.1,7.738160000000001,-0.5420699999999998
1/21/2017,52.0,4.4,-6.1,5.71278,-0.5420699999999998
1/22/2017,51.4,7.8,-5.0,7.738160000000001,0.11319999999999997
1/23/2017,54.3,11.1,-5.0,9.70397,0.11319999999999997
1/24/2017,45.2,1.1,-12.8,3.74697,-4.53326
1/25/2017,51.3,-1.1,-12.8,2.4364299999999997,-4.53326
1/26/2017,55.2,-1.1,-12.2,2.4364299999999997,-4.175839999999999
1/27/2017,59.8,5.0,-10.6,6.0702,-3.2227200000000003
1/28/2017,79.0,10.0,-5.0,9.0487,0.11319999999999997
1/29/2017,83.5,15.0,0.0,12.027199999999999,3.0917
1/30/2017,75.0,16.1,1.1,12.68247,3.74697
1/31/2017,60.8,18.3,-8.3,13.99301,-1.8526100000000008
2/1/2017,54.4,0.6,-6.1,3.4491199999999997,-0.5420699999999998
2/2/2017,45.9,-4.4,-9.4,0.4706199999999998,-2.5078800000000006
2/3/2017,40.2,10.0,-8.3,9.0487,-1.8526100000000008
2/4/2017,39.1,16.1,-4.4,12.68247,0.4706199999999998
2/5/2017,33.4,15.0,-2.8,12.027199999999999,1.42374
2/6/2017,30.0,16.7,-1.1,13.03989,2.4364299999999997
2/7/2017,34.9,18.3,3.3,13.99301,5.05751
2/8/2017,24.2,15.6,0.6,12.38462,3.4491199999999997
2/9/2017,20.0,21.1,4.4,15.66097,5.71278
2/10/2017,19.9,26.1,2.8,18.639470000000003,4.75966
2/11/2017,19.4,15.0,-1.7,12.027199999999999,2.07901
2/12/2017,35.8,8.3,-5.0,8.036010000000001,0.11319999999999997
2/13/2017,68.0,8.3,-7.2,8.036010000000001,-1.19734
2/14/2017,67.6,8.3,-3.3,8.036010000000001,1.12589
2/15/2017,55.3,18.9,2.8,14.35043,4.75966
2/16/2017,25.6,23.9,0.6,17.32893,3.4491199999999997
2/17/2017,22.4,23.9,-1.1,17.32893,2.4364299999999997
2/18/2017,23.3,23.9,-1.1,17.32893,2.4364299999999997
2/19/2017,23.3,18.9,-1.7,14.35043,2.07901
2/20/2017,22.6,18.9,-1.7,14.35043,2.07901
2/21/2017,21.9,21.1,-0.6,15.66097,2.73428
2/22/2017,20.6,15.0,-5.6,12.027199999999999,-0.24421999999999988
2/23/2017,21.6,-1.1,-11.1,2.4364299999999997,-3.5205699999999998
2/24/2017,18.6,-1.1,-13.3,2.4364299999999997,-4.831110000000001
2/25/2017,24.2,2.8,-13.3,4.75966,-4.831110000000001
2/26/2017,20.4,5.0,-13.3,6.0702,-4.831110000000001
2/27/2017,19.9,12.8,-5.0,10.716660000000001,0.11319999999999997
2/28/2017,17.6,3.3,-12.8,5.05751,-4.53326
3/1/2017,19.8,7.8,-6.7,7.738160000000001,-0.8994900000000001
3/2/2017,17.7,11.7,-3.9,10.06139,0.7684699999999998
3/3/2017,17.7,16.7,-2.2,13.03989,1.7811599999999999
3/4/2017,17.6,21.1,-2.2,15.66097,1.7811599999999999
3/5/2017,17.7,19.4,1.7,14.648279999999998,4.10439
3/6/2017,18.4,5.6,-10.0,6.427619999999999,-2.8653
3/7/2017,16.7,13.3,-5.6,11.01451,-0.24421999999999988
3/8/2017,21.8,18.3,3.3,13.99301,5.05751
3/9/2017,22.3,21.7,-6.1,16.01839,-0.5420699999999998
3/10/2017,28.5,18.3,-3.9,13.99301,0.7684699999999998
3/11/2017,36.0,18.3,-3.9,13.99301,0.7684699999999998
3/12/2017,36.8,18.3,-3.9,13.99301,0.7684699999999998
3/13/2017,37.9,16.1,-2.2,12.68247,1.7811599999999999
3/14/2017,36.8,21.7,0.6,16.01839,3.4491199999999997
3/15/2017,36.8,24.4,6.1,17.62678,6.72547
3/16/2017,37.3,24.4,4.4,17.62678,5.71278
3/17/2017,36.3,21.7,-1.1,16.01839,2.4364299999999997
3/18/2017,34.8,26.7,2.2,18.99689,4.40224
3/19/2017,34.8,27.2,2.2,19.29474,4.40224
3/20/2017,35.0,25.0,0.6,17.9842,3.4491199999999997
3/21/2017,39.1,17.8,-1.7,13.69516,2.07901
3/22/2017,34.8,21.1,-1.1,15.66097,2.4364299999999997
3/23/2017,35.3,23.3,0.6,16.971510000000002,3.4491199999999997
3/24/2017,70.5,23.3,-1.1,16.971510000000002,2.4364299999999997
3/25/2017,80.8,16.7,-1.1,13.03989,2.4364299999999997
3/26/2017,36.8,16.7,-2.2,13.03989,1.7811599999999999
3/27/2017,35.9,16.7,-2.2,13.03989,1.7811599999999999
3/28/2017,36.7,7.2,1.7,7.380739999999999,4.10439
3/29/2017,42.9,12.8,2.8,10.716660000000001,4.75966
3/30/2017,40.2,19.4,5.0,14.648279999999998,6.0702
3/31/2017,39.8,6.7,0.0,7.08289,3.0917
4/1/2017,40.4,4.4,-2.8,5.71278,1.42374
4/2/2017,44.2,16.7,-2.8,13.03989,1.42374
4/3/2017,43.2,15.0,-0.6,12.027199999999999,2.73428
4/4/2017,47.1,4.4,-3.9,5.71278,0.7684699999999998
4/5/2017,45.5,11.1,-2.8,9.70397,1.42374
4/6/2017,45.3,18.3,3.3,13.99301,5.05751
4/7/2017,44.5,26.1,3.3,18.639470000000003,5.05751
4/8/2017,44.7,26.1,1.7,18.639470000000003,4.10439
4/9/2017,44.0,16.7,-5.6,13.03989,-0.24421999999999988
4/10/2017,44.2,16.1,-5.6,12.68247,-0.24421999999999988
