Date ,South Platte Above Cheesman Flowrate (cfs),South Platte Below Cheesman Downstream (cfs) ,"Cheesman Air Temperature, Low (C)","Water Temperature, Cheesman, low (C)","Cheesman Air Temperature, High (C)","Water Temperature, Cheesman, high (C)",Roberts Tunnel Flowrate (cfs),"Strontia Springs Temperature, high (C)","Strontia Springs Temperature, low (C)"
7/18/2012,229.0,332.0,11.666666666666666,12.142066666666665,31.11111111111111,22.38151111111111,304.0,31.666666666666664,14.444444444444445
7/19/2012,225.0,332.0,13.333333333333332,13.019733333333331,32.22222222222222,22.96662222222222,304.0,33.888888888888886,13.88888888888889
7/20/2012,223.0,332.0,13.333333333333332,13.019733333333331,33.888888888888886,23.844288888888887,304.0,35.0,12.222222222222221
7/21/2012,223.0,332.0,14.444444444444445,13.604844444444444,32.77777777777778,23.259177777777776,304.0,35.0,12.222222222222221
7/22/2012,220.0,332.0,12.777777777777777,12.727177777777776,32.22222222222222,22.96662222222222,304.0,32.77777777777778,12.777777777777777
7/23/2012,223.0,332.0,11.666666666666666,12.142066666666665,32.22222222222222,22.96662222222222,304.1583333,33.333333333333336,14.444444444444445
7/24/2012,221.0,317.0,11.666666666666666,12.142066666666665,31.666666666666664,22.674066666666665,304.6333333,32.22222222222222,15.0
7/25/2012,249.0,275.0,12.222222222222221,12.43462222222222,26.666666666666664,20.041066666666666,304.0,27.77777777777778,12.222222222222221
7/26/2012,237.0,285.0,12.777777777777777,12.727177777777776,30.0,21.7964,304.0,31.11111111111111,13.333333333333332
7/27/2012,228.0,310.0,13.88888888888889,13.312288888888888,29.444444444444443,21.503844444444443,304.0,32.77777777777778,13.333333333333332
7/28/2012,226.0,308.0,13.333333333333332,13.019733333333331,28.88888888888889,21.211288888888888,304.0,30.0,13.88888888888889
7/29/2012,227.0,265.0,13.333333333333332,13.019733333333331,31.11111111111111,22.38151111111111,285.95,31.11111111111111,14.444444444444445
7/30/2012,218.0,221.0,13.333333333333332,13.019733333333331,28.333333333333332,20.918733333333332,261.725,31.11111111111111,14.444444444444445
7/31/2012,266.0,222.0,14.444444444444445,13.604844444444444,30.555555555555554,22.088955555555554,232.275,32.77777777777778,16.11111111111111
8/1/2012,239.0,255.0,13.333333333333332,13.019733333333331,31.11111111111111,22.38151111111111,250.4041667,31.11111111111111,11.666666666666666
8/2/2012,230.0,276.0,9.444444444444445,10.971844444444445,26.666666666666664,20.041066666666666,159.5208333,27.22222222222222,13.333333333333332
8/3/2012,232.0,253.0,10.555555555555555,11.556955555555554,30.0,21.7964,201.4,32.77777777777778,13.333333333333332
8/4/2012,226.0,228.0,11.11111111111111,11.84951111111111,26.666666666666664,20.041066666666666,301.3875,26.666666666666664,10.555555555555555
8/5/2012,221.0,238.0,13.333333333333332,13.019733333333331,31.11111111111111,22.38151111111111,324.6625,32.22222222222222,14.444444444444445
8/6/2012,218.0,257.0,14.444444444444445,13.604844444444444,30.555555555555554,22.088955555555554,326.8,32.22222222222222,15.0
8/7/2012,218.0,277.0,10.555555555555555,11.556955555555554,29.444444444444443,21.503844444444443,332.5,30.0,12.777777777777777
8/8/2012,215.0,290.0,10.555555555555555,11.556955555555554,30.555555555555554,22.088955555555554,336.8541667,31.666666666666664,11.11111111111111
8/9/2012,211.0,300.0,11.11111111111111,11.84951111111111,32.22222222222222,22.96662222222222,348.65,32.22222222222222,11.666666666666666
8/10/2012,209.0,301.0,12.777777777777777,12.727177777777776,28.88888888888889,21.211288888888888,348.65,31.666666666666664,12.222222222222221
8/11/2012,208.0,300.0,10.0,11.2644,28.333333333333332,20.918733333333332,348.65,28.88888888888889,8.333333333333334
8/12/2012,205.0,300.0,11.11111111111111,11.84951111111111,28.333333333333332,20.918733333333332,348.65,28.88888888888889,8.333333333333334
8/13/2012,204.0,300.0,9.444444444444445,10.971844444444445,28.333333333333332,20.918733333333332,348.65,23.88888888888889,11.666666666666666
8/14/2012,203.0,271.0,9.444444444444445,10.971844444444445,30.0,21.7964,321.7333333,31.666666666666664,12.222222222222221
8/15/2012,195.0,303.0,8.88888888888889,10.67928888888889,29.444444444444443,21.503844444444443,255.1541667,30.555555555555554,7.777777777777778
8/16/2012,193.0,408.0,8.88888888888889,10.67928888888889,24.444444444444443,18.870844444444444,206.7833333,23.333333333333332,8.88888888888889
8/17/2012,193.0,441.0,10.0,11.2644,28.88888888888889,21.211288888888888,167.5166667,28.333333333333332,9.444444444444445
8/18/2012,188.0,440.0,9.444444444444445,10.971844444444445,25.0,19.1634,169.1,24.444444444444443,5.555555555555555
8/19/2012,181.0,438.0,9.444444444444445,10.971844444444445,27.22222222222222,20.33362222222222,168.15,26.11111111111111,6.666666666666666
8/20/2012,174.0,438.0,7.777777777777778,10.094177777777777,23.333333333333332,18.285733333333333,195.58125,26.11111111111111,10.555555555555555
8/21/2012,172.0,359.0,8.333333333333334,10.386733333333334,27.77777777777778,20.626177777777777,284.2083333,29.444444444444443,12.222222222222221
8/22/2012,171.0,296.0,11.666666666666666,12.142066666666665,28.88888888888889,21.211288888888888,368.2833333,28.88888888888889,13.88888888888889
8/23/2012,155.0,274.0,11.666666666666666,12.142066666666665,23.88888888888889,18.57828888888889,387.125,25.555555555555554,13.333333333333332
8/24/2012,150.0,225.0,8.333333333333334,10.386733333333334,26.666666666666664,20.041066666666666,347.3833333,27.77777777777778,7.777777777777778
8/25/2012,149.0,212.0,10.0,11.2644,26.666666666666664,20.041066666666666,328.7,25.555555555555554,13.333333333333332
