Date ,Conduit 20 to Marston Total (No Chatfield water) ,Conduit 20 (with Chatfield flow) (cfs),Marston WTP Outflow (cfs),Strontia Springs Outflow (cfs),"Marston Temperature, high (C)","Marston Temperature, low (C)"
10/1/2015,59.2,59.2,54.15,97,26.11111111,12.22222222
10/2/2015,59.21,59.21,54.15,97,27.77777778,11.66666667
10/3/2015,59.22,59.22,54.15,97,22.22222222,9.444444444
10/4/2015,59.21,59.21,54.15,97,16.66666667,9.444444444
10/5/2015,59.24,59.24,54.15,97,15.55555556,7.777777778
10/6/2015,59.26,59.26,54.15,97,21.11111111,8.333333333
10/7/2015,59.25,59.25,54.15,97,17.22222222,8.333333333
10/8/2015,59.26,59.26,54.15,97,22.77777778,6.111111111
10/9/2015,59.27,59.27,54.15,97,24.44444444,7.222222222
10/10/2015,59.23,59.23,54.15,97,21.66666667,8.888888889
10/11/2015,59.22,59.22,54.15,98,28.33333333,9.444444444
10/12/2015,59.26,59.26,54.15,98,28.33333333,7.222222222
10/13/2015,59.22,59.22,54.15,98,25,6.111111111
10/14/2015,59.26,59.26,54.15,99,26.66666667,7.222222222
10/15/2015,59.25,59.25,54.15,99,27.22222222,5.555555556
10/16/2015,59.35,59.35,54.15,160,21.11111111,6.111111111
10/17/2015,59.35,59.35,54.15,167,18.33333333,5
10/18/2015,59.27,59.27,54.15,99,26.11111111,5
10/19/2015,59.28,59.28,54.15,98,23.88888889,9.444444444
10/20/2015,59.26,59.26,53.18,97,21.11111111,7.777777778
10/21/2015,37.44,37.44,30.94,98,20.55555556,8.333333333
10/22/2015,35.86,35.86,30.94,98,8.888888889,5.555555556
10/23/2015,35.83,35.83,30.94,69.8,8.888888889,5
10/24/2015,35.84,35.84,30.94,73,13.33333333,0.555555556
10/25/2015,35.71,35.71,30.94,72,17.77777778,0.555555556
10/26/2015,35.77,35.77,30.94,71,21.11111111,1.666666667
10/27/2015,35.73,35.73,30.94,72,16.11111111,2.777777778
10/28/2015,35.67,35.67,30.94,71,16.11111111,-1.111111111
10/29/2015,35.69,35.69,30.94,72,16.11111111,-1.666666667
10/30/2015,35.68,35.68,30.94,74,13.33333333,1.666666667
10/31/2015,35.63,35.63,30.94,75,10.55555556,0.555555556
11/1/2015,35.64,35.64,30.94,75,17.77777778,2.222222222
11/2/2015,35.64,35.64,30.94,72,21.66666667,6.111111111
11/3/2015,35.59,35.59,30.94,71,21.11111111,7.777777778
11/4/2015,35.61,35.61,30.94,71,22.77777778,8.333333333
11/5/2015,35.69,35.69,30.94,72,13.33333333,0.555555556
11/6/2015,35.6,35.6,30.94,71,8.333333333,-2.777777778
11/7/2015,35.52,35.52,30.94,71,7.222222222,-5.555555556
11/8/2015,35.48,35.48,30.94,72,12.22222222,-5
11/9/2015,35.45,35.45,30.94,77,17.77777778,-3.333333333
11/10/2015,35.45,35.45,30.94,78,15,-2.777777778
11/11/2015,35.43,35.43,30.94,78,18.33333333,1.111111111
11/12/2015,35.44,35.44,30.94,78,6.666666667,-3.888888889
11/13/2015,35.45,35.45,30.94,78,8.888888889,-4.444444444
11/14/2015,35.4,35.4,30.94,76,16.11111111,-2.777777778
11/15/2015,35.42,35.42,30.94,78,18.33333333,-1.666666667
11/16/2015,35.43,35.43,30.94,73,17.22222222,2.222222222
11/17/2015,35.37,35.37,30.94,70,13.33333333,1.666666667
11/18/2015,35.41,35.41,30.94,71,9.444444444,1.111111111
11/19/2015,3.69,3.69,30.94,54,11.11111111,-5.555555556
11/20/2015,0,0,30.94,36,10.55555556,-4.444444444
11/21/2015,0,0,30.94,36,13.33333333,-11.66666667
11/22/2015,0,0,30.94,37,9.444444444,-9.444444444
11/23/2015,0,0,30.94,37,17.22222222,-1.666666667
11/24/2015,0,0,30.94,38,15.55555556,-0.555555556
11/25/2015,0,0,30.94,38,16.66666667,-0.555555556
11/26/2015,0,0,30.94,39,9.444444444,-3.333333333
11/27/2015,0,0,30.94,36,-2.777777778,-11.11111111
11/28/2015,0,0,30.94,37,-4.444444444,-11.11111111
11/29/2015,0,0,30.94,37,-3.333333333,-10.55555556
11/30/2015,0,0,30.94,37,-4.444444444,-7.777777778
12/1/2015,0,0,30.94,38,0.555555556,-8.333333333
12/2/2015,0,0,30.94,40,5.555555556,-5.555555556
12/3/2015,0,0,30.94,38,9.444444444,-6.111111111
12/4/2015,0,0,30.94,37,10.55555556,-3.333333333
12/5/2015,0,0,30.94,37,16.66666667,-1.111111111
12/6/2015,0,0,30.94,36,7.222222222,-5
12/7/2015,0,0,30.94,36,10.55555556,-4.444444444
12/8/2015,0,0,30.94,35,12.77777778,0.555555556
12/9/2015,0,0,30.94,36,14.44444444,1.666666667
12/10/2015,0,0,30.94,36,18.33333333,3.333333333
12/11/2015,0,0,30.94,36,18.33333333,3.888888889
12/12/2015,0,0,30.94,36,8.888888889,-1.666666667
12/13/2015,0,0,30.94,36,-1.111111111,-6.111111111
12/14/2015,0,0,30.94,36,10,-5.555555556
12/15/2015,0,0,30.94,36,10,-5.555555556
12/16/2015,0,0,30.94,36,7.222222222,-9.444444444
12/17/2015,0,0,30.94,37,-3.333333333,-13.33333333
12/18/2015,0,0,30.94,37,-3.333333333,-13.33333333
12/19/2015,0,0,30.94,37,11.66666667,-7.777777778
12/20/2015,0,0,30.94,37,15,-2.222222222
12/21/2015,0,0,30.94,37,8.333333333,-3.333333333
12/22/2015,0,0,30.94,37,8.888888889,-4.444444444
12/23/2015,0,0,30.94,35,10,-4.444444444
12/24/2015,0,0,30.94,35,5.555555556,-9.444444444
12/25/2015,0,0,49.15,35,2.222222222,-8.333333333
12/26/2015,0,0,33.52,35,-3.888888889,-10.55555556
12/27/2015,0,0,30.94,34,-3.888888889,-15.55555556
12/28/2015,0,0,30.94,35,-1.111111111,-15
12/29/2015,0,0,30.94,35,0.555555556,-15
12/30/2015,0,0,30.94,35,-3.333333333,-14.44444444
12/31/2015,0,0,30.94,0,-2.777777778,-15.55555556
1/1/2016,0,0,30.94,35,-2.222222222,-15
1/2/2016,0,0,30.94,36,3.888888889,-14.44444444
1/3/2016,0,0,30.94,36,7.222222222,-11.11111111
1/4/2016,0,0,30.94,36,10,-8.333333333
1/5/2016,0,0,30.94,36,8.888888889,-5
1/6/2016,0,0,30.94,35,7.777777778,-6.111111111
1/7/2016,0,0,30.94,36,9.444444444,-4.444444444
1/8/2016,0,0,30.94,37,2.777777778,-6.111111111
1/9/2016,0,0,30.94,35,-3.333333333,-8.333333333
1/10/2016,23.89,23.89,58.01,69.8,0.555555556,-14.44444444
1/11/2016,67.02,67.02,82.51,103,2.777777778,-13.88888889
1/12/2016,93.4,93.4,92.82,135,7.222222222,-9.444444444
1/13/2016,99.91,99.91,92.82,133,11.11111111,-5
1/14/2016,99.91,99.91,92.82,134,12.22222222,-5.833333333
1/15/2016,99.92,99.92,106.2,134,13.33333333,-6.666666667
1/16/2016,99.91,99.91,108.29,133,2.222222222,-10.55555556
1/17/2016,99.89,99.89,108.29,133,3.333333333,-7.777777778
1/18/2016,99.94,99.94,108.29,133,7.777777778,-8.333333333
1/19/2016,99.94,99.94,108.29,133,11.66666667,-2.777777778
1/20/2016,99.91,99.91,108.29,131,6.111111111,-4.444444444
1/21/2016,99.92,99.92,108.29,133,7.5,-5
1/22/2016,99.92,99.92,108.29,134,8.888888889,-5.555555556
1/23/2016,99.93,99.93,108.29,133,15.55555556,-4.444444444
1/24/2016,99.94,99.94,108.29,133,17.22222222,-3.333333333
1/25/2016,109.55,109.55,108.29,142,13.33333333,-6.388888889
1/26/2016,114.85,114.85,108.29,145,9.444444444,-9.444444444
1/27/2016,114.85,114.85,108.29,145,10,-9.722222222
1/28/2016,114.88,114.88,108.29,147,10.55555556,-10
1/29/2016,114.86,114.86,108.29,147,15.55555556,-3.888888889
1/30/2016,102.44,102.44,98.3,133,13.33333333,0.555555556
1/31/2016,95.62,95.62,92.82,131,19.44444444,-3.333333333
2/1/2016,95.58,95.58,92.82,128,0,-5.555555556
2/2/2016,95.62,95.62,92.82,128,0,-5.555555556
2/3/2016,95.73,95.73,92.82,129,2.222222222,-7.222222222
2/4/2016,95.9,95.9,92.82,128,3.888888889,-16.66666667
2/5/2016,96.15,96.15,92.82,128,3.888888889,-16.66666667
2/6/2016,96.1,96.1,92.82,129,4.444444444,-8.333333333
2/7/2016,95.93,95.93,92.82,128,11.11111111,-8.333333333
2/8/2016,95.89,95.89,92.82,128,6.111111111,-8.888888889
2/9/2016,95.94,95.94,92.82,128,8.333333333,-4.444444444
2/10/2016,95.92,95.92,92.82,128,13.88888889,-2.777777778
2/11/2016,95.91,95.91,92.82,128,19.44444444,0.555555556
2/12/2016,90.81,90.81,92.82,124,18.33333333,-1.111111111
2/13/2016,90.6,90.6,92.82,124,12.22222222,-2.222222222
2/14/2016,90.76,90.76,92.82,124,18.33333333,-1.666666667
2/15/2016,90.72,90.72,92.82,124,12.22222222,-1.111111111
2/16/2016,90.76,90.76,92.82,124,13.33333333,-0.555555556
2/17/2016,90.8,90.8,92.82,124,12.77777778,-0.555555556
2/18/2016,90.77,90.77,106.84,124,17.22222222,-0.555555556
2/19/2016,90.76,90.76,108.29,124,21.11111111,1.111111111
2/20/2016,90.85,90.85,99.91,124,20,0.555555556
2/21/2016,90.84,90.84,92.82,124,16.66666667,-2.222222222
2/22/2016,82.68,82.68,83.63,116,8.333333333,-3.333333333
2/23/2016,103.98,103.98,101.84,140,8.888888889,-3.888888889
2/24/2016,81.92,81.92,53.5,113,3.333333333,-6.666666667
2/25/2016,4.79,4.79,30.94,40,11.66666667,-7.222222222
2/26/2016,0,0,30.94,32,8.888888889,-7.222222222
2/27/2016,0,0,30.94,34,17.22222222,-2.777777778
2/28/2016,0,0,30.94,35,20,1.111111111
2/29/2016,0,0,30.94,34,16.11111111,2.777777778
3/1/2016,0,0,30.94,34,16.66666667,-1.111111111
3/2/2016,0,0,30.94,35,12.77777778,1.111111111
3/3/2016,0,0,30.94,35,13.88888889,-1.111111111
3/4/2016,0,0,30.94,36,17.22222222,-1.111111111
3/5/2016,0,0,30.94,35,16.11111111,2.222222222
3/6/2016,0,0,30.94,35,19.44444444,3.888888889
3/7/2016,0,0,30.94,35,19.44444444,4.444444444
3/8/2016,0,0,30.94,35,12.77777778,-1.666666667
3/9/2016,0,0,30.94,35,12.77777778,-2.777777778
3/10/2016,0,0,30.94,35,12.77777778,-2.222222222
3/11/2016,0,0,30.94,35,18.33333333,-1.111111111
3/12/2016,0,0,30.94,35,20.55555556,4.444444444
3/13/2016,0,0,30.94,35,16.11111111,6.666666667
3/14/2016,0,0,30.94,35,16.11111111,3.888888889
3/15/2016,0,0,30.94,35,16.11111111,1.111111111
3/16/2016,0,0,30.94,35,6.111111111,-2.777777778
3/17/2016,0,0,30.94,35,4.444444444,-4.166666667
3/18/2016,0,0,30.94,35,2.777777778,-5.555555556
3/19/2016,0,0,30.94,35,-2.222222222,-7.222222222
3/20/2016,0,0,30.94,35,0.555555556,-8.888888889
3/21/2016,0,0,30.94,35,14.44444444,-8.333333333
3/22/2016,0,0,30.94,35,21.66666667,5
3/23/2016,0,0,30.94,36,14.44444444,-0.833333333
3/24/2016,0,0,30.94,36,7.222222222,-6.666666667
3/25/2016,0,0,30.94,36,8.333333333,-6.111111111
3/26/2016,0,0,30.94,37,8.333333333,-2.222222222
3/27/2016,0,0,30.94,36,0.555555556,-8.333333333
3/28/2016,0,0,30.94,36,10.55555556,-6.666666667
3/29/2016,0,0,30.94,37,17.22222222,-1.666666667
3/30/2016,0,0,30.94,48,12.77777778,2.222222222
3/31/2016,26.47,26.47,30.94,76,8.333333333,-3.888888889
4/1/2016,31.41,31.41,30.94,80,4.444444444,-6.111111111
4/2/2016,31.44,31.44,30.94,80,9.444444444,-3.333333333
4/3/2016,52.89,52.89,30.94,97,17.22222222,1.111111111
4/4/2016,54.43,54.43,30.94,98,18.33333333,3.333333333
4/5/2016,73.06,73.06,30.94,139,21.11111111,4.444444444
4/6/2016,85.97,85.97,30.94,156,18.88888889,2.222222222
4/7/2016,85.98,85.98,30.94,156,20,5
4/8/2016,85.95,85.95,30.94,156,17.77777778,3.333333333
4/9/2016,85.94,85.94,30.94,156,16.66666667,3.888888889
4/10/2016,85.88,85.88,30.94,156,20,7.222222222
4/11/2016,85.84,85.84,30.94,153,20,3.888888889
4/12/2016,85.19,85.19,30.94,167,20,3.333333333
4/13/2016,85.03,85.03,30.94,179,19.44444444,3.888888889
4/14/2016,85.05,85.05,30.94,188,21.11111111,5.555555556
4/15/2016,80.83,80.83,30.94,239,23.33333333,5
4/16/2016,79.65,79.65,30.94,266,10.55555556,3.333333333
4/17/2016,79.67,79.67,30.94,265,11.94444444,1.388888889
4/18/2016,46.38,46.38,30.94,218,13.33333333,-0.555555556
4/19/2016,39.14,39.14,30.94,268,13.33333333,-0.555555556
4/20/2016,38.75,38.75,30.94,318,10,0.555555556
4/21/2016,81.85,81.85,30.94,375,13.88888889,0.833333333
4/22/2016,87.68,87.68,30.94,387,17.77777778,1.111111111
4/23/2016,87.88,87.88,30.94,629,25.55555556,1.111111111
4/24/2016,22.88,22.88,30.94,748,25.55555556,1.111111111
4/25/2016,0,0,30.94,841,18.33333333,5.555555556
4/26/2016,0,0,30.94,844,21.66666667,5.555555556
4/27/2016,0,0,30.94,838,10,-0.555555556
4/28/2016,0,0,30.94,831,12.77777778,0.555555556
4/29/2016,0,0,30.94,735,9.444444444,1.111111111
4/30/2016,0,0,30.94,674,7.777777778,1.666666667
5/1/2016,0,0,30.94,664,3.333333333,0.555555556
5/2/2016,0,0,30.94,590,3.888888889,-2.777777778
5/3/2016,0,0,30.94,707,15,-1.666666667
5/4/2016,0,0,30.94,755,17.77777778,1.666666667
5/5/2016,0,0,30.94,760,21.94444444,4.444444444
5/6/2016,0,0,30.94,762,26.11111111,7.222222222
5/7/2016,0,0,30.94,839,25.55555556,11.11111111
5/8/2016,0,0,30.94,959,12.77777778,0.555555556
5/9/2016,0,0,30.94,971,17.22222222,2.777777778
5/10/2016,36.15,36.15,30.94,878,18.88888889,6.111111111
5/11/2016,36.14,36.14,30.94,792,18.88888889,2.777777778
5/12/2016,36.08,36.08,30.94,736,15,1.666666667
5/13/2016,5.07,5.07,56.08,586,22.22222222,2.777777778
5/14/2016,0,0,61.88,697,22.22222222,5.555555556
5/15/2016,0,0,61.88,708,11.66666667,4.444444444
5/16/2016,0,0,61.88,749,13.88888889,5
5/17/2016,0,0,61.88,867,12.22222222,4.166666667
5/18/2016,0,0,61.88,866,10.55555556,3.333333333
5/19/2016,0,0,61.88,768,18.88888889,5
5/20/2016,0,0,61.88,768,22.22222222,7.777777778
5/21/2016,0,0,61.88,768,26.11111111,10.55555556
5/22/2016,0,0,61.88,674,28.33333333,10.55555556
5/23/2016,0,0,61.88,671,22.77777778,6.666666667
5/24/2016,0,0,61.88,603,19.44444444,5.555555556
5/25/2016,0,0,61.88,598,21.66666667,5.555555556
5/26/2016,0,0,61.88,604,22.22222222,6.666666667
5/27/2016,42.09,42.09,61.88,703,18.33333333,7.222222222
5/28/2016,96.55,96.55,61.88,724,15,3.888888889
5/29/2016,100.89,100.89,61.88,721,19.72222222,5.277777778
5/30/2016,99.46,99.46,61.88,573,24.44444444,6.666666667
5/31/2016,0.15,0.15,61.88,514,26.66666667,8.888888889
6/1/2016,0,0,61.88,510,20.55555556,8.888888889
6/2/2016,0,0,61.88,696,27.22222222,8.888888889
6/3/2016,0,0,61.88,652,27.77777778,13.88888889
6/4/2016,84.01,84.01,61.88,542,26.11111111,15
6/5/2016,100.05,100.05,61.88,617,25,10.55555556
6/6/2016,100.1,100.1,61.88,671,28.33333333,11.66666667
6/7/2016,134.54,134.54,61.88,846,28.88888889,11.66666667
6/8/2016,150.23,150.23,61.88,895,26.11111111,12.77777778
6/9/2016,150.16,150.16,61.88,828,28.61111111,13.88888889
6/10/2016,149.96,149.96,61.88,767,31.11111111,15
6/11/2016,149.87,149.87,61.88,705,33.88888889,13.88888889
6/12/2016,149.79,149.79,61.88,708,33.88888889,13.88888889
6/13/2016,149.86,149.86,61.88,715,28.88888889,13.33333333
6/14/2016,150.15,150.15,61.88,871,27.22222222,8.333333333
6/15/2016,149.81,149.81,61.88,680,27.77777778,10.55555556
6/16/2016,149.67,149.67,61.88,648,33.33333333,14.44444444
6/17/2016,149.35,149.35,61.88,524,33.88888889,13.33333333
6/18/2016,149.06,149.06,72.68,409,30.55555556,15
6/19/2016,148.91,148.91,77.35,357,33.33333333,17.77777778
6/20/2016,148.83,148.83,77.35,355,36.66666667,16.66666667
6/21/2016,149.79,149.79,64.94,791,23.33333333,15.55555556
6/22/2016,149.32,149.32,75.09,583,36.66666667,16.11111111
6/23/2016,149.55,149.55,77.35,690,25.55555556,16.66666667
6/24/2016,149.38,149.38,77.35,648,32.22222222,15
6/25/2016,149.32,149.32,77.35,644,32.22222222,16.66666667
6/26/2016,149.12,149.12,77.35,565,32.22222222,13.88888889
6/27/2016,68.29,68.29,77.35,375,32.22222222,14.44444444
6/28/2016,58.82,58.82,96.37,266,32.77777778,16.66666667
6/29/2016,0,0,77.35,352,32.77777778,12.22222222
6/30/2016,0,0,78.96,360,36.66666667,12.22222222
7/1/2016,0,0,77.35,356,24.44444444,13.33333333
7/2/2016,0,0,77.35,554,22.77777778,15.55555556
7/3/2016,0,0,88.31,659,25,13.33333333
7/4/2016,0,0,108.29,666,30.55555556,15
7/5/2016,0,0,108.29,487,32.77777778,15
7/6/2016,0,0,108.29,311,32.77777778,14.44444444
7/7/2016,0,0,108.29,282,32.77777778,13.33333333
7/8/2016,0,0,108.29,211,30.55555556,13.88888889
7/9/2016,0,0,108.29,207,32.22222222,15
7/10/2016,0,0,108.29,208,35,17.77777778
7/11/2016,0,0,108.29,208,36.11111111,15.55555556
7/12/2016,0,0,108.29,208,29.44444444,13.33333333
7/13/2016,0,0,108.29,207,32.22222222,12.77777778
7/14/2016,0,0,108.29,207,31.66666667,15.55555556
7/15/2016,0,0,108.29,321,28.88888889,17.77777778
7/16/2016,0,0,108.29,213,30.55555556,14.44444444
7/17/2016,0,0,108.29,213,33.88888889,16.11111111
7/18/2016,3.41,3.41,108.29,213,30.55555556,15.55555556
7/19/2016,57.66,57.66,108.29,213,33.88888889,15.55555556
7/20/2016,57.68,57.68,108.29,339,32.77777778,15.55555556
7/21/2016,57.68,57.68,108.29,340,33.33333333,16.66666667
7/22/2016,57.72,57.72,108.29,338,33.33333333,17.77777778
7/23/2016,57.62,57.62,108.29,226,32.77777778,16.11111111
7/24/2016,57.59,57.59,108.29,219,35.55555556,17.22222222
7/25/2016,76.81,76.81,108.29,219,34.44444444,13.33333333
7/26/2016,83.16,83.16,108.29,220,33.33333333,14.44444444
7/27/2016,83.1,83.1,108.29,179,32.22222222,11.66666667
7/28/2016,83.08,83.08,108.29,161,32.77777778,16.11111111
7/29/2016,83.05,83.05,108.29,164,28.33333333,17.22222222
7/30/2016,83.03,83.03,108.29,164,28.88888889,15
7/31/2016,83.09,83.09,108.29,164,33.33333333,16.11111111
8/1/2016,83.07,83.07,108.29,162,31.66666667,16.66666667
8/2/2016,83.09,83.09,108.29,164,33.33333333,15
8/3/2016,110.14,110.14,108.29,199,33.88888889,15
8/4/2016,69.02,69.02,66.71,149,33.88888889,17.77777778
8/5/2016,64.88,64.88,61.88,140,23.88888889,15
8/6/2016,64.9,64.9,61.88,140,22.77777778,16.11111111
8/7/2016,71.19,71.19,68.49,150,25.55555556,15
8/8/2016,45.66,45.66,77.35,127,19.44444444,16.11111111
8/9/2016,63.06,63.06,64.94,146,30.55555556,15
8/10/2016,65.74,65.74,61.88,144,34.44444444,14.44444444
8/11/2016,41.66,41.66,61.88,144,33.33333333,14.44444444
8/12/2016,33.32,33.32,61.88,240,30.55555556,11.66666667
8/13/2016,33.34,33.34,61.88,315,27.22222222,13.33333333
8/14/2016,36.4,36.4,67.04,275,30,12.77777778
8/15/2016,50.36,50.36,77.35,153,31.11111111,15
8/16/2016,51.43,51.43,77.35,143,31.66666667,12.77777778
8/17/2016,51.49,51.49,77.35,169,31.66666667,12.77777778
8/18/2016,51.5,51.5,77.35,144,31.11111111,13.33333333
8/19/2016,51.54,51.54,77.35,145,28.33333333,13.33333333
8/20/2016,51.53,51.53,77.35,146,25,8.333333333
8/21/2016,51.67,51.67,77.35,269,23.88888889,9.444444444
8/22/2016,51.58,51.58,77.35,166,31.11111111,12.77777778
8/23/2016,63.21,63.21,65.91,148,31.66666667,13.88888889
8/24/2016,65,65,61.88,149,27.77777778,15
8/25/2016,65.14,65.14,61.88,277,17.77777778,8.888888889
8/26/2016,65.18,65.18,61.88,299,18.33333333,11.11111111
8/27/2016,65.18,65.18,61.88,298,23.88888889,9.444444444
8/28/2016,65.03,65.03,61.88,167,27.22222222,11.11111111
8/29/2016,65.01,65.01,61.88,157,28.88888889,15.55555556
8/30/2016,65.12,65.12,61.88,239,26.66666667,11.66666667
8/31/2016,65.26,65.26,61.88,412,26.66666667,10.55555556
9/1/2016,65.22,65.22,61.88,355,26.66666667,10.55555556
9/2/2016,64.95,64.95,61.88,240,28.05555556,11.11111111
9/3/2016,64.76,64.76,61.88,236,29.44444444,11.66666667
9/4/2016,64.62,64.62,61.88,162,30,12.77777778
9/5/2016,64.63,64.63,61.88,153,30,8.888888889
9/6/2016,64.63,64.63,61.88,153,31.66666667,8.888888889
9/7/2016,64.65,64.65,61.88,154,25.55555556,12.77777778
9/8/2016,65.04,65.04,61.88,148,29.44444444,10
9/9/2016,65.06,65.06,61.88,138,30.55555556,9.444444444
9/10/2016,65.05,65.05,61.88,137,22.77777778,5
9/11/2016,65.01,65.01,61.88,139,26.66666667,7.777777778
9/12/2016,65.03,65.03,61.88,139,29.16666667,8.888888889
9/13/2016,65.04,65.04,48.5,140,31.66666667,10
9/14/2016,65.04,65.04,46.41,140,15.55555556,8.888888889
9/15/2016,65.04,65.04,46.41,135,26.66666667,7.777777778
9/16/2016,51.46,51.46,46.41,99,23.33333333,5.555555556
9/17/2016,49.9,49.9,46.41,91,21.66666667,6.666666667
9/18/2016,49.93,49.93,46.41,91,25,8.888888889
9/19/2016,49.93,49.93,46.41,91,30.55555556,9.444444444
9/20/2016,49.96,49.96,46.41,91,31.11111111,10
9/21/2016,49.96,49.96,46.41,92,30.55555556,14.44444444
9/22/2016,49.97,49.97,46.41,92,27.22222222,11.11111111
9/23/2016,49.96,49.96,46.41,92,22.77777778,11.11111111
9/24/2016,34.39,34.39,31.58,92,30,6.111111111
9/25/2016,34.27,34.27,30.94,78,19.44444444,5.555555556
9/26/2016,3.27,3.27,4.51,79,18.88888889,4.444444444
9/27/2016,0,0,0,63,23.88888889,4.444444444
9/28/2016,0,0,0,63,26.11111111,7.222222222
9/29/2016,0,0,0,65,26.66666667,4.444444444
9/30/2016,0,0,0,67,26.11111111,7.222222222
10/1/2016,0,0,0,67,22.22222222,7.777777778
10/2/2016,0,0,0,42,25.55555556,10
10/3/2016,0,0,0,39,26.66666667,10
10/4/2016,0,0,0,39,21.11111111,5.555555556
10/5/2016,0,0,0,39,15.55555556,1.111111111
10/6/2016,0,0,0,38,17.22222222,4.444444444
10/7/2016,0,0,0,38,11.11111111,0.555555556
10/8/2016,0,0,0,38,18.33333333,1.666666667
10/9/2016,0,0,0,38,23.33333333,3.888888889
10/10/2016,0,0,0,38,22.77777778,6.111111111
10/11/2016,0,0,0,38,25.55555556,6.111111111
10/12/2016,0,0,0,38,25.55555556,3.333333333
10/13/2016,0,0,0,37,7.777777778,2.777777778
10/14/2016,0,0,0,38,23.88888889,5.555555556
10/15/2016,0,0,0,38,27.77777778,10
10/16/2016,0,0,0,38,28.61111111,6.944444444
10/17/2016,0,0,0,38,29.44444444,3.888888889
10/18/2016,0,0,0,38,27.22222222,2.777777778
10/19/2016,0,0,0,38,16.66666667,1.666666667
10/20/2016,0,0,0,38,15,-2.222222222
10/21/2016,0,0,0,38,15.55555556,2.222222222
10/22/2016,0,0,0,38,25.55555556,3.888888889
10/23/2016,0,0,0,38,26.66666667,4.444444444
10/24/2016,0,0,0,38,25.55555556,5.555555556
10/25/2016,0,0,0,38,25.55555556,5.555555556
10/26/2016,0,0,0,38,23.88888889,4.444444444
10/27/2016,0,0,0,33,22.77777778,3.888888889
10/28/2016,0,0,0,61,27.77777778,5.555555556
10/29/2016,0,0,0,38,26.11111111,11.11111111
10/30/2016,0,0,0,36,24.44444444,5.555555556
10/31/2016,0,0,0,36,24.44444444,6.666666667
11/1/2016,0,0,0,33,25.55555556,8.333333333
11/2/2016,0,0,0,33,20.55555556,6.666666667
11/3/2016,0,0,0,33,15,2.222222222
11/4/2016,0,0,0,33,19.44444444,2.222222222
11/5/2016,0,0,0,33,20.55555556,3.333333333
11/6/2016,0,0,0,33,17.77777778,3.333333333
11/7/2016,0,0,0,33,19.44444444,2.777777778
11/8/2016,0,0,0,33,17.77777778,0
11/9/2016,0,0,0,33,17.77777778,1.666666667
11/10/2016,0,0,0,33,21.66666667,1.666666667
11/11/2016,0,0,0,38,18.88888889,-1.111111111
11/12/2016,0,0,0,38,15,1.666666667
11/13/2016,0,0,0,38,20.55555556,2.777777778
11/14/2016,0,0,0,38,20.55555556,1.666666667
11/15/2016,0,0,0,38,20,2.777777778
11/16/2016,0,0,0,37,24.44444444,5
11/17/2016,0,0,0,34,26.11111111,2.777777778
11/18/2016,0,0,0,33,3.333333333,-7.777777778
11/19/2016,0,0,0,33,6.666666667,-7.777777778
11/20/2016,0,0,0,33,10,-7.777777778
11/21/2016,0,0,0,33,18.88888889,4.444444444
11/22/2016,0,0,0,33,17.22222222,1.111111111
11/23/2016,0,0,0,33,4.444444444,-3.888888889
11/24/2016,0,0,0,33,8.888888889,-3.888888889
11/25/2016,0,0,0,33,8.333333333,-3.888888889
11/26/2016,0,0,0,33,16.66666667,-1.111111111
11/27/2016,0,0,0,33,16.11111111,0
11/28/2016,0,0,0,32,16.11111111,-1.111111111
11/29/2016,0,0,0,32,6.111111111,-6.111111111
11/30/2016,0,0,0,34,4.444444444,-8.888888889
12/1/2016,0,0,0,33,3.888888889,-8.888888889
